mmsi,length,tonnage,tonnage_type,Engine_Power,Power_Units,power
412687180,20.7,115,GT,237,KW,237.0
416004299,23.9,99.7,GT,940,HP,705.0
412689850,32.4,128,GT,407,KW,407.0
416003700,56.9,720,GT,1400,HP,1050.0
416003700,56.9,720,GT,1400,HP,1050.0
441811000,51.19,483,GT,1600,HP,1200.0
441811000,51.19,483,GT,1600,HP,1200.0
441811000,51.19,483,GT,1600,HP,1200.0
441812000,51.19,488,GT,1600,HP,1200.0
441812000,51.19,488,GT,1600,HP,1200.0
441812000,51.19,488,GT,1600,HP,1200.0
510053000,29.7,96,GT,600,HP,450.0
416004329,23.8,74.82,GT,700,HP,525.0
412500244,33.78,228,GT,375,KW,375.0
412500245,33.78,228,GT,375,KW,375.0
416237600,23.95,97.88,GT,940,HP,705.0
412270059,50,647,GT,1029,HP,771.75
412270059,50,647,GT,1029,HP,771.75
412270059,50,647,GT,1029,HP,771.75
367512170,88.4,171,GRT,900,HP,675.0
367512170,88.4,171,GRT,900,HP,675.0
441219875,35.5,255,GT,450,KW,450.0
412326894,35.5,255,GT,450,KW,450.0
412326895,35.5,255,GT,450,KW,450.0
441219878,35.5,255,GT,450,KW,450.0
416237800,23.95,97.55,GT,939,HP,704.25
416237700,23.95,98.4,GT,940,HP,705.0
444080710,79.9,"1,971.00",GT,4500,HP,3375.0
444080710,79.9,"1,971.00",GT,4500,HP,3375.0
412689860,32.4,128,GT,407,KW,407.0
412689870,32.4,128,GT,407,KW,407.0
412689880,32.4,128,GT,407,KW,407.0
413011000,48.6,523,GT,882,KW,882.0
413011000,48.6,523,GT,882,KW,882.0
413011000,48.6,523,GT,882,KW,882.0
412691310,48.6,523,GT,1029,HP,771.75
412691310,48.6,523,GT,1029,HP,771.75
412691310,48.6,523,GT,1029,HP,771.75
416001327,20.8,33.78,GT,545,HP,408.75
416001504,19.78,28.9,GT,340,HP,255.0
416001468,19.96,31.71,GT,500,HP,375.0
416002755,20.8,28.51,GT,420,HP,315.0
416001306,17.9,29.48,GT,380,HP,285.0
441600589,48.64,657,GT,1029,HP,771.75
441600589,48.64,657,GT,1029,HP,771.75
416209900,17.5,29.73,GT,350,HP,262.5
416002017,17.5,31.96,GT,450,HP,337.5
413034000,66.23,"1,087.00",GT,2205,KW,2205.0
577290000,55.45,598,GRT,1600,PS,1184.0
577290000,55.45,598,GRT,1600,PS,1184.0
431702990,49.9,435,GRT,735,PS,543.9
431702990,49.9,435,GRT,735,PS,543.9
431702990,49.9,435,GRT,735,PS,543.9
431702990,49.9,435,GRT,735,PS,543.9
431702990,49.9,435,GRT,735,PS,543.9
431154000,49.2,437,GRT,735,KW,735.0
431154000,49.2,437,GRT,735,KW,735.0
431154000,49.2,437,GRT,735,KW,735.0
431154000,49.2,437,GRT,735,KW,735.0
431154000,49.2,437,GRT,735,KW,735.0
431853000,56.05,499,GRT,735,KW,735.0
431853000,56.05,499,GRT,735,KW,735.0
431853000,56.05,499,GRT,735,KW,735.0
431853000,56.05,499,GRT,735,KW,735.0
431704330,49.9,409,GRT,735,KW,735.0
431704330,49.9,409,GRT,735,KW,735.0
431704330,49.9,409,GRT,735,KW,735.0
431704330,49.9,409,GRT,735,KW,735.0
431704330,49.9,409,GRT,735,KW,735.0
431704420,48.4,409,GRT,735,KW,735.0
431704420,48.4,409,GRT,735,KW,735.0
431704420,48.4,409,GRT,735,KW,735.0
431704420,48.4,409,GRT,735,KW,735.0
431704420,48.4,409,GRT,735,KW,735.0
431380000,51.2,469,GRT,1176,KW,1176.0
431380000,51.2,469,GRT,1176,KW,1176.0
431380000,51.2,469,GRT,1176,KW,1176.0
431380000,51.2,469,GRT,1176,KW,1176.0
431380000,51.2,469,GRT,1176,KW,1176.0
431753000,49.9,409,GRT,1176,KW,1176.0
431753000,49.9,409,GRT,1176,KW,1176.0
431753000,49.9,409,GRT,1176,KW,1176.0
431753000,49.9,409,GRT,1176,KW,1176.0
431753000,49.9,409,GRT,1176,KW,1176.0
431101210,48.19,409,GRT,735,KW,735.0
431101210,48.19,409,GRT,735,KW,735.0
431101210,48.19,409,GRT,735,KW,735.0
431101210,48.19,409,GRT,735,KW,735.0
431101210,48.19,409,GRT,735,KW,735.0
432408000,49.99,439,GRT,735,KW,735.0
432408000,49.99,439,GRT,735,KW,735.0
432408000,49.99,439,GRT,735,KW,735.0
432408000,49.99,439,GRT,735,KW,735.0
432408000,49.99,439,GRT,735,KW,735.0
431613000,49.2,379,GRT,735,KW,735.0
431613000,49.2,379,GRT,735,KW,735.0
431613000,49.2,379,GRT,735,KW,735.0
431613000,49.2,379,GRT,735,KW,735.0
432346000,50.6,439,GRT,1176,KW,1176.0
432346000,50.6,439,GRT,1176,KW,1176.0
432346000,50.6,439,GRT,1176,KW,1176.0
432346000,50.6,439,GRT,1176,KW,1176.0
432346000,50.6,439,GRT,1176,KW,1176.0
431700550,51.2,454,GRT,660,PS,488.4
431700550,51.2,454,GRT,660,PS,488.4
431700550,51.2,454,GRT,660,PS,488.4
431700550,51.2,454,GRT,660,PS,488.4
431700550,51.2,454,GRT,660,PS,488.4
432282000,49.2,409,GRT,470,PS,347.8
432282000,49.2,409,GRT,470,PS,347.8
432282000,49.2,409,GRT,470,PS,347.8
432282000,49.2,409,GRT,470,PS,347.8
432282000,49.2,409,GRT,470,PS,347.8
431791000,49.9,423,GRT,520,PS,384.8
431791000,49.9,423,GRT,520,PS,384.8
431791000,49.9,423,GRT,520,PS,384.8
431791000,49.9,423,GRT,520,PS,384.8
431791000,49.9,423,GRT,520,PS,384.8
431702580,48.4,391,GRT,520,PS,384.8
431702580,48.4,391,GRT,520,PS,384.8
431702580,48.4,391,GRT,520,PS,384.8
431702580,48.4,391,GRT,520,PS,384.8
431702580,48.4,391,GRT,520,PS,384.8
431703560,49.38,409,GRT,735,KW,735.0
431703560,49.38,409,GRT,735,KW,735.0
431703560,49.38,409,GRT,735,KW,735.0
431703560,49.38,409,GRT,735,KW,735.0
431703560,49.38,409,GRT,735,KW,735.0
431864000,51.2,439,GRT,735,KW,735.0
431864000,51.2,439,GRT,735,KW,735.0
431864000,51.2,439,GRT,735,KW,735.0
431864000,51.2,439,GRT,735,KW,735.0
431864000,51.2,439,GRT,735,KW,735.0
432276000,51.4,499,GRT,735,KW,735.0
432276000,51.4,499,GRT,735,KW,735.0
432276000,51.4,499,GRT,735,KW,735.0
432276000,51.4,499,GRT,735,KW,735.0
432276000,51.4,499,GRT,735,KW,735.0
431893000,51.4,439,GRT,735,KW,735.0
431893000,51.4,439,GRT,735,KW,735.0
431893000,51.4,439,GRT,735,KW,735.0
431893000,51.4,439,GRT,735,KW,735.0
431855000,51.2,439,GRT,735,KW,735.0
431855000,51.2,439,GRT,735,KW,735.0
431855000,51.2,439,GRT,735,KW,735.0
431855000,51.2,439,GRT,735,KW,735.0
431424000,52.76,498,GRT,735,KW,735.0
431424000,52.76,498,GRT,735,KW,735.0
431424000,52.76,498,GRT,735,KW,735.0
431424000,52.76,498,GRT,735,KW,735.0
431873000,51.4,499,GRT,735,KW,735.0
431873000,51.4,499,GRT,735,KW,735.0
431873000,51.4,499,GRT,735,KW,735.0
431873000,51.4,499,GRT,735,KW,735.0
431873000,51.4,499,GRT,735,KW,735.0
431889000,51.4,499,GRT,735,KW,735.0
431889000,51.4,499,GRT,735,KW,735.0
431889000,51.4,499,GRT,735,KW,735.0
431889000,51.4,499,GRT,735,KW,735.0
431889000,51.4,499,GRT,735,KW,735.0
432458000,52.6,499,GRT,1323,KW,1323.0
432458000,52.6,499,GRT,1323,KW,1323.0
432458000,52.6,499,GRT,1323,KW,1323.0
432458000,52.6,499,GRT,1323,KW,1323.0
432458000,52.6,499,GRT,1323,KW,1323.0
431927000,52.6,499,GRT,1323,KW,1323.0
431927000,52.6,499,GRT,1323,KW,1323.0
431927000,52.6,499,GRT,1323,KW,1323.0
431927000,52.6,499,GRT,1323,KW,1323.0
431927000,52.6,499,GRT,1323,KW,1323.0
432967000,52.6,499,GRT,1250,KW,1250.0
432967000,52.6,499,GRT,1250,KW,1250.0
432967000,52.6,499,GRT,1250,KW,1250.0
432967000,52.6,499,GRT,1250,KW,1250.0
431316000,52.6,499,GRT,1176,KW,1176.0
431316000,52.6,499,GRT,1176,KW,1176.0
431316000,52.6,499,GRT,1176,KW,1176.0
431316000,52.6,499,GRT,1176,KW,1176.0
431316000,52.6,499,GRT,1176,KW,1176.0
432045000,52.6,499,GRT,1323,KW,1323.0
432045000,52.6,499,GRT,1323,KW,1323.0
432045000,52.6,499,GRT,1323,KW,1323.0
432045000,52.6,499,GRT,1323,KW,1323.0
432045000,52.6,499,GRT,1323,KW,1323.0
431869000,49.3,408,GRT,735,KW,735.0
431869000,49.3,408,GRT,735,KW,735.0
431869000,49.3,408,GRT,735,KW,735.0
431869000,49.3,408,GRT,735,KW,735.0
431869000,49.3,408,GRT,735,KW,735.0
431200730,49.9,409,GRT,735,KW,735.0
431200730,49.9,409,GRT,735,KW,735.0
431200730,49.9,409,GRT,735,KW,735.0
431200730,49.9,409,GRT,735,KW,735.0
431200730,49.9,409,GRT,735,KW,735.0
441825000,48.01,376,GT,1000,HP,750.0
441825000,48.01,376,GT,1000,HP,750.0
432463000,49.52,439,GRT,736,KW,736.0
432463000,49.52,439,GRT,736,KW,736.0
432463000,49.52,439,GRT,736,KW,736.0
432463000,49.52,439,GRT,736,KW,736.0
432463000,49.52,439,GRT,736,KW,736.0
431838000,49.39,379,GRT,698,KW,698.0
431838000,49.39,379,GRT,698,KW,698.0
431838000,49.39,379,GRT,698,KW,698.0
431838000,49.39,379,GRT,698,KW,698.0
431838000,49.39,379,GRT,698,KW,698.0
432298000,49.99,439,GRT,735,KW,735.0
432298000,49.99,439,GRT,735,KW,735.0
432298000,49.99,439,GRT,735,KW,735.0
432298000,49.99,439,GRT,735,KW,735.0
432298000,49.99,439,GRT,735,KW,735.0
431714000,49.99,379,GRT,698,KW,698.0
431714000,49.99,379,GRT,698,KW,698.0
431714000,49.99,379,GRT,698,KW,698.0
431714000,49.99,379,GRT,698,KW,698.0
431714000,49.99,379,GRT,698,KW,698.0
431602890,49.14,453,GRT,735,KW,735.0
431602890,49.14,453,GRT,735,KW,735.0
431602890,49.14,453,GRT,735,KW,735.0
431602890,49.14,453,GRT,735,KW,735.0
431602890,49.14,453,GRT,735,KW,735.0
431298000,49.99,409,GRT,950,KW,950.0
431298000,49.99,409,GRT,950,KW,950.0
431298000,49.99,409,GRT,950,KW,950.0
431298000,49.99,409,GRT,950,KW,950.0
431298000,49.99,409,GRT,950,KW,950.0
431602020,47.8,379,GRT,735,KW,735.0
431602020,47.8,379,GRT,735,KW,735.0
431602020,47.8,379,GRT,735,KW,735.0
431602020,47.8,379,GRT,735,KW,735.0
431602020,47.8,379,GRT,735,KW,735.0
431603120,47.2,379,GRT,735,KW,735.0
431603120,47.2,379,GRT,735,KW,735.0
431603120,47.2,379,GRT,735,KW,735.0
431603120,47.2,379,GRT,735,KW,735.0
431603120,47.2,379,GRT,735,KW,735.0
431444000,54.8,499,GRT,735,KW,735.0
431444000,54.8,499,GRT,735,KW,735.0
431444000,54.8,499,GRT,735,KW,735.0
431444000,54.8,499,GRT,735,KW,735.0
431444000,54.8,499,GRT,735,KW,735.0
431382000,52.6,499,GRT,735,KW,735.0
431382000,52.6,499,GRT,735,KW,735.0
431382000,52.6,499,GRT,735,KW,735.0
431382000,52.6,499,GRT,735,KW,735.0
431382000,52.6,499,GRT,735,KW,735.0
432343000,51.2,469,GRT,735,KW,735.0
432343000,51.2,469,GRT,735,KW,735.0
432343000,51.2,469,GRT,735,KW,735.0
432343000,51.2,469,GRT,735,KW,735.0
432343000,51.2,469,GRT,735,KW,735.0
432468000,52.19,469,GRT,736,KW,736.0
432468000,52.19,469,GRT,736,KW,736.0
432468000,52.19,469,GRT,736,KW,736.0
432468000,52.19,469,GRT,736,KW,736.0
431700200,44.8,319,GRT,698,KW,698.0
431700200,44.8,319,GRT,698,KW,698.0
431700200,44.8,319,GRT,698,KW,698.0
431700200,44.8,319,GRT,698,KW,698.0
431700200,44.8,319,GRT,698,KW,698.0
431704520,49.9,409,GRT,735,KW,735.0
431704520,49.9,409,GRT,735,KW,735.0
431704520,49.9,409,GRT,735,KW,735.0
431704520,49.9,409,GRT,735,KW,735.0
431704520,49.9,409,GRT,735,KW,735.0
431482000,38.2,199,GRT,691,KW,691.0
431482000,38.2,199,GRT,691,KW,691.0
431482000,38.2,199,GRT,691,KW,691.0
431482000,38.2,199,GRT,691,KW,691.0
431702640,48.4,379,GRT,735,KW,735.0
431702640,48.4,379,GRT,735,KW,735.0
431702640,48.4,379,GRT,735,KW,735.0
431702640,48.4,379,GRT,735,KW,735.0
431702640,48.4,379,GRT,735,KW,735.0
431702470,48.03,379,GRT,698,KW,698.0
431702470,48.03,379,GRT,698,KW,698.0
431702470,48.03,379,GRT,698,KW,698.0
431702470,48.03,379,GRT,698,KW,698.0
431702470,48.03,379,GRT,698,KW,698.0
431797000,49.99,432,GRT,698,KW,698.0
431797000,49.99,432,GRT,698,KW,698.0
431797000,49.99,432,GRT,698,KW,698.0
431797000,49.99,432,GRT,698,KW,698.0
431797000,49.99,432,GRT,698,KW,698.0
520274000,14.94,19,GRT,475,KW,475.0
431702040,31.5,119,GRT,592,KW,592.0
431700140,32.56,119,GRT,588,KW,588.0
431659000,31.5,119,GRT,558,KW,558.0
416001013,20.09,35.27,GT,500,HP,375.0
416001576,24.2,57.15,GT,545,HP,408.75
431500911,29.12,99,GRT,661,KW,661.0
431500836,32.1,143,GRT,742,KW,742.0
440963000,49.61,423,GT,1200,HP,900.0
440963000,49.61,423,GT,1200,HP,900.0
440963000,49.61,423,GT,1200,HP,900.0
440963000,49.61,423,GT,1200,HP,900.0
440575000,75.1,733,GT,3600,HP,2700.0
440575000,75.1,733,GT,3600,HP,2700.0
440575000,75.1,733,GT,3600,HP,2700.0
529729000,68.1,"1,565.00",GRT,3600,HP,2700.0
441446000,74.51,"2,023.00",GT,5000,HP,3750.0
441446000,74.51,"2,023.00",GT,5000,HP,3750.0
440822000,76.77,745,GT,3600,HP,2700.0
440822000,76.77,745,GT,3600,HP,2700.0
440444000,68.28,606,GT,3600,HP,2700.0
440444000,68.28,606,GT,3600,HP,2700.0
432441000,34.9,167,GRT,735,KW,735.0
432441000,34.9,167,GRT,735,KW,735.0
431600640,22,71,GRT,669,KW,669.0
431701010,49.32,439,GRT,1000,PS,740.0
431701010,49.32,439,GRT,1000,PS,740.0
431701010,49.32,439,GRT,1000,PS,740.0
431701010,49.32,439,GRT,1000,PS,740.0
431600220,31.25,149,GRT,440,PS,325.6
431600220,31.25,149,GRT,440,PS,325.6
431600220,31.25,149,GRT,440,PS,325.6
431600220,31.25,149,GRT,440,PS,325.6
431600275,38.1,199,GRT,588,KW,588.0
431600275,38.1,199,GRT,588,KW,588.0
431600275,38.1,199,GRT,588,KW,588.0
431600275,38.1,199,GRT,588,KW,588.0
431251000,49.6,379,GRT,735,KW,735.0
431251000,49.6,379,GRT,735,KW,735.0
431251000,49.6,379,GRT,735,KW,735.0
431251000,49.6,379,GRT,735,KW,735.0
431251000,49.6,379,GRT,735,KW,735.0
431802000,49.39,379,GRT,950,PS,703.0
431802000,49.39,379,GRT,950,PS,703.0
431802000,49.39,379,GRT,950,PS,703.0
431802000,49.39,379,GRT,950,PS,703.0
431802000,49.39,379,GRT,950,PS,703.0
431770000,29.7,108,GRT,530,PS,392.2
431038000,49.99,431,GRT,735,KW,735.0
431038000,49.99,431,GRT,735,KW,735.0
431038000,49.99,431,GRT,735,KW,735.0
431038000,49.99,431,GRT,735,KW,735.0
431038000,49.99,431,GRT,735,KW,735.0
431612000,32.2,122,GRT,735,KW,735.0
431612000,32.2,122,GRT,735,KW,735.0
431331000,58.45,"1,096.00",GRT,980,PS,725.2
452005511,63.24,"1,096.00",GT,1985,KW,1985.0
431671000,57.85,"1,093.00",GRT,1912,KW,1912.0
431155000,57.84,"1,093.00",GRT,1912,KW,1912.0
431670000,57.3,"1,094.00",GRT,1912,KW,1912.0
431670000,57.3,"1,094.00",GRT,1912,KW,1912.0
431812000,57.85,"1,092.00",GRT,1985,KW,1985.0
431812000,57.85,"1,092.00",GRT,1985,KW,1985.0
432438000,57.84,"1,092.00",GRT,2942,KW,2942.0
412217989,57.8,"1,095.00",GT,1986,KW,1986.0
431100850,57.65,"1,096.00",GRT,2206,KW,2206.0
510060000,65.02,"1,096.00",GRT,2206,KW,2206.0
431866000,57.85,"1,092.00",GRT,1912,KW,1912.0
431817000,57.8,"1,096.00",GRT,1985,KW,1985.0
431817000,57.8,"1,096.00",GRT,1985,KW,1985.0
431137000,61.43,349,GRT,2150,HP,1612.5
431702850,43.88,319,GRT,698,KW,698.0
431702850,43.88,319,GRT,698,KW,698.0
431702850,43.88,319,GRT,698,KW,698.0
431702850,43.88,319,GRT,698,KW,698.0
431702850,43.88,319,GRT,698,KW,698.0
431308000,57.85,"1,094.00",GRT,1912,KW,1912.0
431308000,57.85,"1,094.00",GRT,1912,KW,1912.0
431159000,57.85,"1,093.00",GRT,1912,KW,1912.0
443200156,57.85,"1,093.00",GRT,1949,KW,1949.0
431310000,57.8,"1,096.00",GRT,1985,KW,1985.0
431399000,57.8,"1,095.00",GRT,1912,KW,1912.0
431399000,57.8,"1,095.00",GRT,1912,KW,1912.0
431511000,55.97,"1,032.00",GRT,1912,KW,1912.0
431503000,57.8,"1,094.00",GRT,1985,KW,1985.0
431503000,57.8,"1,094.00",GRT,1985,KW,1985.0
432410000,57.84,"1,183.00",GRT,2942,KW,2942.0
431686000,57.8,"1,096.00",GRT,2206,KW,2206.0
431100030,57.8,"1,096.00",GRT,1912,KW,1912.0
553111643,61.75,"1,034.00",GRT,1912,KW,1912.0
432564000,75.97,"1,829.00",GRT,2647,KW,2647.0
431702230,49.39,379,GRT,698,KW,698.0
431702230,49.39,379,GRT,698,KW,698.0
431702230,49.39,379,GRT,698,KW,698.0
431702230,49.39,379,GRT,698,KW,698.0
431702230,49.39,379,GRT,698,KW,698.0
432353000,49.39,379,GRT,735,KW,735.0
432353000,49.39,379,GRT,735,KW,735.0
432353000,49.39,379,GRT,735,KW,735.0
432353000,49.39,379,GRT,735,KW,735.0
432353000,49.39,379,GRT,735,KW,735.0
432453000,52.19,489,GRT,736,KW,736.0
432453000,52.19,489,GRT,736,KW,736.0
432453000,52.19,489,GRT,736,KW,736.0
432367000,50.52,439,GRT,735,KW,735.0
432367000,50.52,439,GRT,735,KW,735.0
432367000,50.52,439,GRT,735,KW,735.0
432367000,50.52,439,GRT,735,KW,735.0
432367000,50.52,439,GRT,735,KW,735.0
431067000,49.2,417,GRT,520,PS,384.8
431067000,49.2,417,GRT,520,PS,384.8
431067000,49.2,417,GRT,520,PS,384.8
431067000,49.2,417,GRT,520,PS,384.8
431067000,49.2,417,GRT,520,PS,384.8
412676430,47.56,606,GT,955,KW,955.0
412676430,47.56,606,GT,955,KW,955.0
412676430,47.56,606,GT,955,KW,955.0
431739000,49.3,422,GRT,520,PS,384.8
431739000,49.3,422,GRT,520,PS,384.8
431739000,49.3,422,GRT,520,PS,384.8
431739000,49.3,422,GRT,520,PS,384.8
431739000,49.3,422,GRT,520,PS,384.8
431500180,49.2,398,GRT,735,KW,735.0
431500180,49.2,398,GRT,735,KW,735.0
431500180,49.2,398,GRT,735,KW,735.0
431500180,49.2,398,GRT,735,KW,735.0
431500180,49.2,398,GRT,735,KW,735.0
431200990,48.72,359,GRT,735,KW,735.0
431200990,48.72,359,GRT,735,KW,735.0
431494000,66.31,887,GRT,2942,KW,2942.0
431500040,49.2,409,GRT,735,KW,735.0
431500040,49.2,409,GRT,735,KW,735.0
431500040,49.2,409,GRT,735,KW,735.0
431500040,49.2,409,GRT,735,KW,735.0
431500040,49.2,409,GRT,735,KW,735.0
440946000,49.91,416,GT,1200,HP,900.0
440946000,49.91,416,GT,1200,HP,900.0
440946000,49.91,416,GT,1200,HP,900.0
440946000,49.91,416,GT,1200,HP,900.0
440787000,49.91,423,GT,1200,HP,900.0
440787000,49.91,423,GT,1200,HP,900.0
440787000,49.91,423,GT,1200,HP,900.0
440787000,49.91,423,GT,1200,HP,900.0
440871000,49.91,416,GT,1200,HP,900.0
440871000,49.91,416,GT,1200,HP,900.0
440871000,49.91,416,GT,1200,HP,900.0
440871000,49.91,416,GT,1200,HP,900.0
440966000,49.91,416,GT,1200,HP,900.0
440966000,49.91,416,GT,1200,HP,900.0
440966000,49.91,416,GT,1200,HP,900.0
440966000,49.91,416,GT,1200,HP,900.0
441014000,49.91,417,GT,1200,HP,900.0
441014000,49.91,417,GT,1200,HP,900.0
441014000,49.91,417,GT,1200,HP,900.0
441014000,49.91,417,GT,1200,HP,900.0
440847000,49.91,410,GT,1200,HP,900.0
440847000,49.91,410,GT,1200,HP,900.0
440847000,49.91,410,GT,1200,HP,900.0
440847000,49.91,410,GT,1200,HP,900.0
441038000,49.91,416,GT,1200,HP,900.0
441038000,49.91,416,GT,1200,HP,900.0
441038000,49.91,416,GT,1200,HP,900.0
441038000,49.91,416,GT,1200,HP,900.0
440786000,49.91,423,GT,1200,HP,900.0
440786000,49.91,423,GT,1200,HP,900.0
440786000,49.91,423,GT,1200,HP,900.0
440786000,49.91,423,GT,1200,HP,900.0
441645000,49.93,419,GT,1600,HP,1200.0
441645000,49.93,419,GT,1600,HP,1200.0
441645000,49.93,419,GT,1600,HP,1200.0
441645000,49.93,419,GT,1600,HP,1200.0
441645000,49.93,419,GT,1600,HP,1200.0
440246000,49.91,411,gt,1200,HP,900.0
440246000,49.91,411,gt,1200,HP,900.0
440246000,49.91,411,gt,1200,HP,900.0
440246000,49.91,411,gt,1200,HP,900.0
440919000,49.91,411,gt,1200,HP,900.0
440919000,49.91,411,gt,1200,HP,900.0
440919000,49.91,411,gt,1200,HP,900.0
440919000,49.91,411,gt,1200,HP,900.0
440926000,48.43,393,GT,1200,HP,900.0
440926000,48.43,393,GT,1200,HP,900.0
440926000,48.43,393,GT,1200,HP,900.0
440926000,48.43,393,GT,1200,HP,900.0
440926000,48.43,393,GT,1200,HP,900.0
440778000,48.45,388,GT,1200,HP,900.0
440778000,48.45,388,GT,1200,HP,900.0
440778000,48.45,388,GT,1200,HP,900.0
440778000,48.45,388,GT,1200,HP,900.0
440584000,49.91,410,GT,1200,HP,900.0
440584000,49.91,410,GT,1200,HP,900.0
440584000,49.91,410,GT,1200,HP,900.0
440584000,49.91,410,GT,1200,HP,900.0
440623000,49.91,410,GT,1200,HP,900.0
440623000,49.91,410,GT,1200,HP,900.0
440623000,49.91,410,GT,1200,HP,900.0
440858000,49.91,397,GT,1200,HP,900.0
440858000,49.91,397,GT,1200,HP,900.0
440858000,49.91,397,GT,1200,HP,900.0
440858000,49.91,397,GT,1200,HP,900.0
440788000,49.91,397,GT,1200,HP,900.0
440788000,49.91,397,GT,1200,HP,900.0
440788000,49.91,397,GT,1200,HP,900.0
440788000,49.91,397,GT,1200,HP,900.0
440765000,47.21,380,GT,1200,HP,900.0
440765000,47.21,380,GT,1200,HP,900.0
440765000,47.21,380,GT,1200,HP,900.0
440765000,47.21,380,GT,1200,HP,900.0
440574000,49.91,408,GT,1200,HP,900.0
440574000,49.91,408,GT,1200,HP,900.0
440574000,49.91,408,GT,1200,HP,900.0
440574000,49.91,408,GT,1200,HP,900.0
440782000,49.91,408,GT,1200,HP,900.0
440782000,49.91,408,GT,1200,HP,900.0
440782000,49.91,408,GT,1200,HP,900.0
440782000,49.91,408,GT,1200,HP,900.0
440620000,49.91,408,GT,1200,HP,900.0
440620000,49.91,408,GT,1200,HP,900.0
440620000,49.91,408,GT,1200,HP,900.0
440620000,49.91,408,GT,1200,HP,900.0
440236000,49.91,408,GT,1200,HP,900.0
440236000,49.91,408,GT,1200,HP,900.0
440236000,49.91,408,GT,1200,HP,900.0
440236000,49.91,408,GT,1200,HP,900.0
440236000,49.91,408,GT,1200,HP,900.0
440647000,47.21,383,GT,1000,HP,750.0
440647000,47.21,383,GT,1000,HP,750.0
440647000,47.21,383,GT,1000,HP,750.0
440647000,47.21,383,GT,1000,HP,750.0
440646000,47.21,383,GT,1000,HP,750.0
440646000,47.21,383,GT,1000,HP,750.0
440646000,47.21,383,GT,1000,HP,750.0
440646000,47.21,383,GT,1000,HP,750.0
440992000,49.61,408,GT,1200,HP,900.0
440992000,49.61,408,GT,1200,HP,900.0
440992000,49.61,408,GT,1200,HP,900.0
440992000,49.61,408,GT,1200,HP,900.0
440648000,49.91,408,GT,1200,HP,900.0
440648000,49.91,408,GT,1200,HP,900.0
440648000,49.91,408,GT,1200,HP,900.0
440648000,49.91,408,GT,1200,HP,900.0
440648000,49.91,408,GT,1200,HP,900.0
440645000,49.61,408,GT,1200,HP,900.0
440645000,49.61,408,GT,1200,HP,900.0
440645000,49.61,408,GT,1200,HP,900.0
440645000,49.61,408,GT,1200,HP,900.0
441650000,48.11,398,GT,1000,HP,750.0
441650000,48.11,398,GT,1000,HP,750.0
441650000,48.11,398,GT,1000,HP,750.0
441650000,48.11,398,GT,1000,HP,750.0
440654000,47.21,384,GT,1000,HP,750.0
440654000,47.21,384,GT,1000,HP,750.0
440654000,47.21,384,GT,1000,HP,750.0
440656000,47.21,384,GT,1000,HP,750.0
440656000,47.21,384,GT,1000,HP,750.0
440656000,47.21,384,GT,1000,HP,750.0
440656000,47.21,384,GT,1000,HP,750.0
440733000,47.21,384,GT,1000,HP,750.0
440733000,47.21,384,GT,1000,HP,750.0
440733000,47.21,384,GT,1000,HP,750.0
440733000,47.21,384,GT,1000,HP,750.0
440846000,47.21,384,GT,1000,HP,750.0
440846000,47.21,384,GT,1000,HP,750.0
440846000,47.21,384,GT,1000,HP,750.0
440846000,47.21,384,GT,1000,HP,750.0
440941000,47.21,380,GT,1000,HP,750.0
440941000,47.21,380,GT,1000,HP,750.0
440941000,47.21,380,GT,1000,HP,750.0
440941000,47.21,380,GT,1000,HP,750.0
440731000,47.21,380,GT,1000,HP,750.0
440731000,47.21,380,GT,1000,HP,750.0
440731000,47.21,380,GT,1000,HP,750.0
440731000,47.21,380,GT,1000,HP,750.0
440986000,47.21,380,GT,1000,HP,750.0
440986000,47.21,380,GT,1000,HP,750.0
440986000,47.21,380,GT,1000,HP,750.0
440986000,47.21,380,GT,1000,HP,750.0
441233000,48.01,380,GT,1000,HP,750.0
441233000,48.01,380,GT,1000,HP,750.0
441233000,48.01,380,GT,1000,HP,750.0
441233000,48.01,380,GT,1000,HP,750.0
441233000,48.01,380,GT,1000,HP,750.0
441374000,49.61,419,GT,1000,HP,750.0
441374000,49.61,419,GT,1000,HP,750.0
441374000,49.61,419,GT,1000,HP,750.0
441374000,49.61,419,GT,1000,HP,750.0
441374000,49.61,419,GT,1000,HP,750.0
431500990,48.19,434,GRT,735,KW,735.0
431500990,48.19,434,GRT,735,KW,735.0
431500990,48.19,434,GRT,735,KW,735.0
431500990,48.19,434,GRT,735,KW,735.0
431500990,48.19,434,GRT,735,KW,735.0
440792000,49.9,414,GT,1200,HP,900.0
440792000,49.9,414,GT,1200,HP,900.0
440792000,49.9,414,GT,1200,HP,900.0
440792000,49.9,414,GT,1200,HP,900.0
440933000,49.9,414,GT,1200,HP,900.0
440933000,49.9,414,GT,1200,HP,900.0
440933000,49.9,414,GT,1200,HP,900.0
440933000,49.9,414,GT,1200,HP,900.0
440705000,49.9,414,GT,1200,HP,900.0
440705000,49.9,414,GT,1200,HP,900.0
440705000,49.9,414,GT,1200,HP,900.0
440705000,49.9,414,GT,1200,HP,900.0
440704000,49.9,416,GT,1200,HP,900.0
440704000,49.9,416,GT,1200,HP,900.0
440704000,49.9,416,GT,1200,HP,900.0
440704000,49.9,416,GT,1200,HP,900.0
