Search,mmsi,Expert label,notes,Reviewer,nn_times_classified,nn_number_max_labels,nn_average_length,nn_stddev_length,nn_max_label,nn_max_score,nn_max_label_fishing,nn_max_fishing_score,nn_max_sublabel,nn_max_sub_score,nn_max_sublabel_fishing,nn_max_sub_fishing_score,nn_times_classified_all,nn_number_max_labels_all,nn_average_length_all,nn_stdev_length_all,nn_max_label_all,nn_max_score_all,nn_max_label_fishing_all,nn_max_fishing_score_all,nn_max_sublabel_all,nn_max_sub_score_all,nn_max_sublabel_fishing_all,nn_max_sub_fishing_score_all,positions,active_positions,active_hours,fishing_points,num_A,num_B,iso3,country_name,average_length,stddev_length,number_distinct_lengths,avg_width,number_valid_length_messages,shipname,num_shipnames,imo,num_imos,callsign,num_callsign,gap_hours,num_gaps,training_label,training_sublabel,training_length,training_listsources,spoofing_hours,num_overlapping_segs
https://www.google.com/search?q=mmsi+412209183,412209183,longline - don't know if set or longline,most likely drifting ,VL,1,1,48.245914459228516,,Trawlers,0.8618259429931641,Trawlers,0.8618259429931641,Trawlers,0.8734233975410461,Trawlers,0.8734233975410461,1,1,48.245914459228516,,Trawlers,0.8618259429931641,Trawlers,0.8618259429931641,Trawlers,0.8734233975410461,Trawlers,0.8734233975410461,4963,4439,4314.718750000003,2368,0,0,CHN,China,49.0,0.0,1,9.0,511,LIAO YUAN YU 88,1,,,BZYL6,1,302.69944444444445,6,,,,,1357.0097222222223,1
https://www.google.com/search?q=mmsi+412371206,412371206,longline - don't know if set or longline,,VL,2,1,40.356056213378906,0.6726502152423453,Trawlers,0.8560929596424103,Trawlers,0.8560929596424103,Trawlers,0.8543470501899719,Trawlers,0.8543470501899719,2,1,40.356056213378906,0.6726502152423453,Trawlers,0.8560929596424103,Trawlers,0.8560929596424103,Trawlers,0.8543470501899719,Trawlers,0.8543470501899719,21740,19024,10202.527222222174,7157,18046,0,CHN,China,,,,,,HU YU 927,1,,,BZV7T,1,242.35416666666669,6,,,,,8413.517222222219,273
https://www.google.com/search?q=mmsi+440648000,440648000,Drifting_longlines,,VL,3,1,42.45550409952799,2.716874185260226,Trawlers,0.8554372588793436,Trawlers,0.8554372588793436,Trawlers,0.8611243963241577,Trawlers,0.8611243963241577,9,2,41.140076107449005,3.9838511085470225,Drifting_longlines,0.572666353384395,Drifting_longlines,0.572666353384395,Drifting_longlines,0.574990858084574,Drifting_longlines,0.574990858084574,17197,16990,8651.761944444252,6486,17168,0,KOR,South Korea,56.0,0.0,1,9.0,498,TONINA NO3,1,8821565,1,6 N K J,1,,,,,,,,
https://www.google.com/search?q=mmsi+576765000,576765000,Drifting_longlines,,VL,1,1,28.2308292388916,,Trawlers,0.8517402410507202,Trawlers,0.8517402410507202,Trawlers,0.8955819606781006,Trawlers,0.8955819606781006,1,1,28.2308292388916,,Trawlers,0.8517402410507202,Trawlers,0.8517402410507202,Trawlers,0.8955819606781006,Trawlers,0.8955819606781006,1457,1396,898.9848611111101,740,0,0,VUT,Vanuatu,23.0,0.0,1,5.0,45,YUH CHANG NO.7,1,,,YJSK9,1,1952.4455555555555,11,,,,,,
https://www.google.com/search?q=mmsi+412320024,412320024,Drifting_longlines,,VL,2,1,32.54780673980713,3.6447286354043382,Trawlers,0.8508429527282715,Trawlers,0.8508429527282715,Trawlers,0.8630581796169281,Trawlers,0.8630581796169281,4,2,24.19406509399414,10.120745564993012,Fixed_gear,0.5246818126179278,Fixed_gear,0.5246818126179278,Set_gillnets,0.4686617500556167,Set_gillnets,0.4686617500556167,7922,7629,7408.719722222212,3452,7824,0,CHN,China,,,,,,ZHONGSHUI 708,1,,,BZZR7,1,51.3175,2,,,,,7104.700277777776,76
https://www.google.com/search?q=mmsi+416217900,416217900,unknown_fishing,,VL,1,1,36.22819900512695,,Trawlers,0.8477941155433655,Trawlers,0.8477941155433655,Trawlers,0.8623251914978027,Trawlers,0.8623251914978027,1,1,36.22819900512695,,Trawlers,0.8477941155433655,Trawlers,0.8477941155433655,Trawlers,0.8623251914978027,Trawlers,0.8623251914978027,2438,2438,3354.661388888892,966,0,0,TWN,Taiwan,,,,,,MING MAAN SHYANGNO3<,2,,,BJ4986,2,546.9925,11,,,,,,
https://www.google.com/search?q=mmsi+440647000,440647000,Drifting_longlines,,VL,3,1,42.3365847269694,2.145412164017145,Trawlers,0.8456635276476542,Trawlers,0.8456635276476542,Trawlers,0.8436664541562399,Trawlers,0.8436664541562399,9,2,42.75397618611654,1.2168808681782384,Drifting_longlines,0.6508380504480252,Drifting_longlines,0.6508380504480252,Drifting_longlines,0.6521909510095915,Drifting_longlines,0.6521909510095915,36446,33951,8339.012499999804,12474,33442,0,KOR,South Korea,80.00050735667175,0.02252457927997946,2,9.0,1971,NO.9 KYUNG YANG,3,8610629,1,HLLR,1,66.52527777777777,2,,,,,2168.17,2
https://www.google.com/search?q=mmsi+441812000,441812000,Drifting_longlines,,VL,3,1,46.78791300455729,3.733553997319453,Trawlers,0.8424529830614725,Trawlers,0.8424529830614725,Trawlers,0.8444246848424276,Trawlers,0.8444246848424276,9,2,43.23652013142904,4.129970306785939,Drifting_longlines,0.6457313432959685,Drifting_longlines,0.6457313432959685,Drifting_longlines,0.6474408463626686,Drifting_longlines,0.6474408463626686,28198,26521,8242.213472221953,8206,26445,0,KOR,South Korea,59.0,0.0,1,9.0,654,NO.7 KYUNG YANG,1,8734267,1,6KCA7,1,154.47027777777777,2,,,,,2236.6425,1
https://www.google.com/search?q=mmsi+412328758,412328758,longline - don't know if set or longline,,VL,2,1,35.16714096069336,1.9964361968487707,Trawlers,0.8419111371040344,Trawlers,0.8419111371040344,Trawlers,0.8413329124450684,Trawlers,0.8413329124450684,2,1,35.16714096069336,1.9964361968487707,Trawlers,0.8419111371040344,Trawlers,0.8419111371040344,Trawlers,0.8413329124450684,Trawlers,0.8413329124450684,8822,8380,6987.419999999978,3576,8599,0,CHN,China,,,,,,ZHONGSHUI 737,1,9686106,1,BZTK4,1,34.1975,1,,,,,223542.33972222224,123
https://www.google.com/search?q=mmsi+520074000,520074000,Drifting_longlines,,VL,1,1,31.80222511291504,,Trawlers,0.8402788639068604,Trawlers,0.8402788639068604,Trawlers,0.8507128357887268,Trawlers,0.8507128357887268,1,1,31.80222511291504,,Trawlers,0.8402788639068604,Trawlers,0.8402788639068604,Trawlers,0.8507128357887268,Trawlers,0.8507128357887268,1813,1680,2304.739305555553,694,0,0,FJI,Fiji,25.0,0.0,1,6.0,205,YONGXING 3,3,,,3DXZ,2,91.44222222222223,3,,,,,633.2741666666666,3
https://www.google.com/search?q=mmsi+441869000,441869000,longline - don't know if set or longline,,VL,2,1,38.594289779663086,5.479314190475514,Trawlers,0.8401414752006531,Trawlers,0.8401414752006531,Trawlers,0.825263112783432,Trawlers,0.825263112783432,5,2,36.59587020874024,4.061048989982358,Drifting_longlines,0.4795406166638713,Drifting_longlines,0.4795406166638713,Drifting_longlines,0.4826462503930088,Drifting_longlines,0.4826462503930088,24085,23859,30758.49111111095,8540,24085,0,KOR,South Korea,9.0,0.0,1,0.0,625,NO.803 ORYONG,1,,,6KCB7,1,,,,,,,,
https://www.google.com/search?q=mmsi+416010900,416010900,Drifting_longlines,,VL,1,1,50.295875549316406,,Trawlers,0.829075038433075,Trawlers,0.829075038433075,Trawlers,0.8356614112854004,Trawlers,0.8356614112854004,3,2,51.21053695678711,2.3385340680387223,Trawlers,0.7479267716407776,Trawlers,0.7479267716407776,Trawlers,0.7498929997285207,Trawlers,0.7498929997285207,10166,9981,2263.4356944444444,6124,0,0,TWN,Taiwan,76.0,0.0,1,8.0,221,CHIN YONG MING,2,,,,1,190.32722222222222,2,,,,,,
https://www.google.com/search?q=mmsi+412689880,412689880,Drifting_longlines,,VL,2,1,34.35040855407715,2.1516795614790096,Trawlers,0.8178964257240295,Trawlers,0.8178964257240295,Trawlers,0.8425385057926178,Trawlers,0.8425385057926178,2,1,34.35040855407715,2.1516795614790096,Trawlers,0.8178964257240295,Trawlers,0.8178964257240295,Trawlers,0.8425385057926178,Trawlers,0.8425385057926178,6149,5853,6881.890833333322,2648,6017,0,CHN,China,,,,,,ZHONGSHUI804,1,8629096,1,BZZZ4,1,1178.8852777777777,3,,,,,,
https://www.google.com/search?q=mmsi+760001350,760001350,unknown_fishing,http://www.marinetraffic.com/en/ais/details/ships/shipid:3697375/mmsi:760001350/imo:0/vessel:TASA_418,VL,2,1,32.568482398986816,2.695228247761089,Trawlers,0.8176806271076202,Trawlers,0.8176806271076202,Trawlers,0.8394755125045776,Trawlers,0.8394755125045776,2,1,32.568482398986816,2.695228247761089,Trawlers,0.8176806271076202,Trawlers,0.8176806271076202,Trawlers,0.8394755125045776,Trawlers,0.8394755125045776,4364,4224,1679.4333333333345,510,2110,0,PER,Peru,24.0,0.0,1,8.0,685,TASA 418,1,,,OA-3949,1,,,,,,,,
https://www.google.com/search?q=mmsi+412694610,412694610,longline - don't know if set or longline,most likely drifting ,VL,2,1,32.33391571044922,1.3350665013166694,Trawlers,0.8144899308681488,Trawlers,0.8144899308681488,Trawlers,0.8237201273441315,Trawlers,0.8237201273441315,2,1,32.33391571044922,1.3350665013166694,Trawlers,0.8144899308681488,Trawlers,0.8144899308681488,Trawlers,0.8237201273441315,Trawlers,0.8237201273441315,6799,6076,2443.5822222222228,3202,0,0,CHN,China,,,,,,,,,,,,32.035,1,,,,,2382.926388888889,3
https://www.google.com/search?q=mmsi+412440029,412440029,longline - don't know if set or longline,most likely drifting ,VL,2,1,47.22012710571289,1.8373814084139946,Trawlers,0.8085374534130096,Trawlers,0.8085374534130096,Trawlers,0.7864895462989807,Trawlers,0.7864895462989807,2,1,47.22012710571289,1.8373814084139946,Trawlers,0.8085374534130096,Trawlers,0.8085374534130096,Trawlers,0.7864895462989807,Trawlers,0.7864895462989807,4951,4831,2169.9722222222226,2568,0,0,CHN,China,60.0,0.0,1,30.0,2816,FU YUAN YU 557,2,,,,1,142.6211111111111,1,,,,,,
https://www.google.com/search?q=mmsi+441811000,441811000,Drifting_longlines,,VL,3,1,42.86217498779297,2.1369665462633307,Trawlers,0.8076177438100179,Trawlers,0.8076177438100179,Trawlers,0.8115475376447042,Trawlers,0.8115475376447042,9,2,43.497483571370445,3.2638383256139316,Drifting_longlines,0.6071981904614303,Drifting_longlines,0.6071981904614303,Drifting_longlines,0.6051596214787828,Drifting_longlines,0.6051596214787828,33988,30667,8390.59986111099,11620,30304,0,KOR,South Korea,60.0,0.0,1,9.0,1892,KYUNG YANG NO.6,2,8734255,1,6KCA6,1,24.303333333333335,1,,,,,987.8719444444445,1
https://www.google.com/search?q=mmsi+412460283,412460283,longline - don't know if set or longline,most likely drifting ,VL,3,1,42.717482248942055,4.128520132471864,Trawlers,0.7989681164423624,Trawlers,0.7989681164423624,Trawlers,0.8008495370546976,Trawlers,0.8008495370546976,3,1,42.717482248942055,4.128520132471864,Trawlers,0.7989681164423624,Trawlers,0.7989681164423624,Trawlers,0.8008495370546976,Trawlers,0.8008495370546976,7094,7083,7353.517777777777,3234,0,0,CHN,China,39.0,0.0,1,8.0,697,SHEN GANG FA 17,2,,,BZXD54,1,167.0,5,,,,,,
https://www.google.com/search?q=mmsi+760000230,760000230,unknown_fishing,,VL,2,1,33.77160167694092,10.284630815255486,Trawlers,0.7876113653182983,Trawlers,0.7876113653182983,Trawlers,0.8287040293216705,Trawlers,0.8287040293216705,2,1,33.77160167694092,10.284630815255486,Trawlers,0.7876113653182983,Trawlers,0.7876113653182983,Trawlers,0.8287040293216705,Trawlers,0.8287040293216705,3248,3172,1439.1148611111107,733,1983,0,PER,Peru,51.0,0.0,1,10.0,444,TASA 59,1,,,OA-3873,1,,,,,,,32.9025,1
https://www.google.com/search?q=mmsi+416091900,416091900,Drifting_longlines,,VL,2,1,51.61703872680664,2.6660437468034175,Trawlers,0.7854163944721222,Trawlers,0.7854163944721222,Trawlers,0.7652490735054016,Trawlers,0.7652490735054016,2,1,51.61703872680664,2.6660437468034175,Trawlers,0.7854163944721222,Trawlers,0.7854163944721222,Trawlers,0.7652490735054016,Trawlers,0.7652490735054016,7642,7565,2034.737222222217,3721,0,0,TWN,Taiwan,60.0,0.0,1,9.0,530,CHIEN CHANG NO.326,3,,,BI2536,2,835.1886111111111,5,,,,,,
https://www.google.com/search?q=mmsi+520076000,520076000,Drifting_longlines,,VL,2,1,34.904624938964844,1.8760567053067434,Trawlers,0.7847520112991333,Trawlers,0.7847520112991333,Trawlers,0.767641544342041,Trawlers,0.767641544342041,2,1,34.904624938964844,1.8760567053067434,Trawlers,0.7847520112991333,Trawlers,0.7847520112991333,Trawlers,0.767641544342041,Trawlers,0.767641544342041,6814,6313,2773.4844444444434,3683,0,0,FJI,Fiji,32.0,,1,73.0,1,YONG XING 1,1,,,3DYB,1,,,,,,,29362.023055555557,27
https://www.google.com/search?q=mmsi+413342000,413342000,Drifting_longlines,,VL,2,1,35.91358184814453,4.807778000733009,Trawlers,0.7833240330219269,Trawlers,0.7833240330219269,Trawlers,0.7901061475276947,Trawlers,0.7901061475276947,2,1,35.91358184814453,4.807778000733009,Trawlers,0.7833240330219269,Trawlers,0.7833240330219269,Trawlers,0.7901061475276947,Trawlers,0.7901061475276947,5337,5274,8292.59541666666,2217,5308,0,CHN,China,,,,,,ZHONGSHUI703,1,,,BZZZ7,1,427.9738888888889,9,,,,,19671.423611111113,68
https://www.google.com/search?q=mmsi+760000180,760000180,unknown_fishing,http://www.marinetraffic.com/en/ais/details/ships/shipid:3686854/mmsi:760000180/imo:0/vessel:TASA_220,VL,2,1,32.620896339416504,4.748358362177986,Trawlers,0.774915486574173,Trawlers,0.774915486574173,Trawlers,0.7688598036766052,Trawlers,0.7688598036766052,2,1,32.620896339416504,4.748358362177986,Trawlers,0.774915486574173,Trawlers,0.774915486574173,Trawlers,0.7688598036766052,Trawlers,0.7688598036766052,1315,1270,1070.1451388888888,487,1065,0,PER,Peru,28.0,0.0,1,7.0,156,TASA 220,1,,,CE1250P,1,,,,,,,,
https://www.google.com/search?q=mmsi+416004248,416004248,Drifting_longlines,,VL,2,1,41.59088134765625,1.8268237914494097,Trawlers,0.7740470468997955,Trawlers,0.7740470468997955,Trawlers,0.7907221913337708,Trawlers,0.7907221913337708,6,4,36.210540771484375,5.261443458434556,Drifting_longlines,0.4131178183706652,Drifting_longlines,0.4131178183706652,Drifting_longlines,0.40284106177447637,Drifting_longlines,0.40284106177447637,5705,4147,5198.000833333314,1962,0,0,TWN,Taiwan,40.0,0.0,1,14.0,4267,CHANG YING NO.368,3,,,BG3706,2,285.0730555555555,6,,,,,,
https://www.google.com/search?q=mmsi+11121,11121,no_idea_what_it_is,,VL,2,1,34.23741912841797,1.0779343105231023,Trawlers,0.7721287608146667,Trawlers,0.7721287608146667,Trawlers,0.77494215965271,Trawlers,0.77494215965271,5,3,33.309418487548825,4.422752317196354,Pole_and_line,0.3846393031999469,Pole_and_line,0.3846393031999469,Pole_and_line,0.4227168316021562,Pole_and_line,0.4227168316021562,5229,5096,3367.735277777774,1515,2783,0,,Invalid MMSI,38.0,0.0,1,8.0,1816,TASA 411,1,,,PS411PM,1,,,,,,,,
https://www.google.com/search?q=mmsi+520116000,520116000,longline - don't know if set or longline,most likely drifting ,VL,2,1,32.353010177612305,1.0414142348758066,Trawlers,0.7666013538837433,Trawlers,0.7666013538837433,Trawlers,0.7486009895801544,Trawlers,0.7486009895801544,2,1,32.353010177612305,1.0414142348758066,Trawlers,0.7666013538837433,Trawlers,0.7666013538837433,Trawlers,0.7486009895801544,Trawlers,0.7486009895801544,7074,6751,2794.0649999999905,4031,0,0,FJI,Fiji,24.517333333333333,4.546051950869994,5,6.041333333333333,750,DAE JIN,2,,,3DYU,2,,,,,,,260.42277777777775,4
https://www.google.com/search?q=mmsi+760001340,760001340,unknown_fishing,ask Bjorn,VL,2,1,29.312414169311523,4.787237312642739,Trawlers,0.7643980979919434,Trawlers,0.7643980979919434,Trawlers,0.7649457454681396,Trawlers,0.7649457454681396,2,1,29.312414169311523,4.787237312642739,Trawlers,0.7643980979919434,Trawlers,0.7643980979919434,Trawlers,0.7649457454681396,Trawlers,0.7649457454681396,3139,3079,1306.896944444446,740,1959,0,PER,Peru,41.0,0.0,1,8.0,390,TASA 35,1,,,OA-3864,1,,,,,,,,
https://www.google.com/search?q=mmsi+431704420,431704420,Drifting_longlines,,VL,3,1,52.185855865478516,3.5009746031297637,Trawlers,0.7642726302146912,Trawlers,0.7642726302146912,Trawlers,0.7361780603726705,Trawlers,0.7361780603726705,3,1,52.185855865478516,3.5009746031297637,Trawlers,0.7642726302146912,Trawlers,0.7642726302146912,Trawlers,0.7361780603726705,Trawlers,0.7361780603726705,43801,42442,6605.73916666657,20738,42981,0,JPN,Japan,29.962289562289563,8.439545409544454,3,5.538383838383838,2970,NO35.KINEIMARU,2,9037551,1,JMSU,1,,,,,,,1604.9180555555556,1
https://www.google.com/search?q=mmsi+440919000,440919000,other_fishing,multiple gears reported ,VL,3,1,43.92953872680664,2.2446220415918834,Trawlers,0.7639483412106832,Trawlers,0.7639483412106832,Trawlers,0.7833561102549235,Trawlers,0.7833561102549235,8,2,44.124361991882324,4.386324289273114,Drifting_longlines,0.49115421233000234,Drifting_longlines,0.49115421233000234,Drifting_longlines,0.48155548312934116,Drifting_longlines,0.48155548312934116,10766,8852,7693.577777777715,3564,8784,0,KOR,South Korea,,,,,,501 NAM GUNG,1,8703854,1,DTFC,1,546.2747222222223,2,,,,,,
https://www.google.com/search?q=mmsi+412326902,412326902,Drifting_longlines,,VL,2,1,34.240047454833984,0.3352002925281139,Trawlers,0.7568446695804596,Trawlers,0.7568446695804596,Trawlers,0.7493456602096558,Trawlers,0.7493456602096558,2,1,34.240047454833984,0.3352002925281139,Trawlers,0.7568446695804596,Trawlers,0.7568446695804596,Trawlers,0.7493456602096558,Trawlers,0.7493456602096558,11817,10920,25507.88874999999,4396,11750,0,CHN,China,,,,,,ZHONGSHUI806,1,8629010,1,BZYJ3,1,,,,,,,580518.1458333327,512
https://www.google.com/search?q=mmsi+367472410,367472410,other_not_fishing,Yacht,VL,1,1,27.011445999145508,,Trawlers,0.7564284205436707,Trawlers,0.7564284205436707,Trawlers,0.8134058117866516,Trawlers,0.8134058117866516,2,2,27.596299171447754,0.827107288266765,Pole_and_line,0.5268040336668491,Pole_and_line,0.5268040336668491,Pole_and_line,0.5335809700191021,Pole_and_line,0.5335809700191021,14955,4408,2588.0536111111096,280,1559,0,USA,United States,23.002894033837933,0.2743080016811157,2,7.000445235975067,8984,REDNECK,1,,,WDF6264,1,,,,,,,,
https://www.google.com/search?q=mmsi+413345000,413345000,Drifting_longlines,,VL,2,1,34.79778861999512,1.7404557951313095,Trawlers,0.7513023912906647,Trawlers,0.7513023912906647,Trawlers,0.7458257675170898,Trawlers,0.7458257675170898,2,1,34.79778861999512,1.7404557951313095,Trawlers,0.7513023912906647,Trawlers,0.7513023912906647,Trawlers,0.7458257675170898,Trawlers,0.7458257675170898,10958,10355,55589.112361111125,3502,10891,0,CHN,China,,,,,,ZHONGSHUI 706,1,8628963,1,BZZY3,1,,,,,,,72612.84833333336,862
https://www.google.com/search?q=mmsi+416122800,416122800,Drifting_longlines,,VL,2,1,50.81972885131836,1.1546806870883475,Trawlers,0.7408311069011688,Trawlers,0.7408311069011688,Trawlers,0.7194616496562958,Trawlers,0.7194616496562958,2,1,50.81972885131836,1.1546806870883475,Trawlers,0.7408311069011688,Trawlers,0.7408311069011688,Trawlers,0.7194616496562958,Trawlers,0.7194616496562958,26129,22535,3731.7412500000423,14321,0,0,TWN,Taiwan,50.0,0.0,1,10.0,1959,CHIN YOU WEN,2,,,,1,392.9827777777778,4,,,,,35.238055555555555,1
https://www.google.com/search?q=mmsi+412460282,412460282,longline - don't know if set or longline,most likely drifting ,VL,3,1,42.44231160481771,6.60194717616495,Trawlers,0.737064778804779,Trawlers,0.737064778804779,Trawlers,0.7477710644404093,Trawlers,0.7477710644404093,3,1,42.44231160481771,6.601947176164949,Trawlers,0.737064778804779,Trawlers,0.737064778804779,Trawlers,0.7477710644404093,Trawlers,0.7477710644404093,7256,7243,6892.635138888894,3560,0,0,CHN,China,38.962131837307155,1.0111579464687366,2,7.994389901823282,713,SHEN GANG FA 16,2,,,BZXD53,2,331.6138888888889,6,,,,,,
https://www.google.com/search?q=mmsi+416002681,416002681,Drifting_longlines,,VL,3,1,34.06758244832357,2.6226323422201387,Trawlers,0.7362578312555949,Trawlers,0.7362578312555949,Trawlers,0.7536326249440511,Trawlers,0.7536326249440511,5,2,34.24839630126953,2.1758701620655168,Trawlers,0.4513236929749837,Trawlers,0.4513236929749837,Trawlers,0.4630054413952166,Trawlers,0.4630054413952166,4181,3880,7384.205555555555,2319,0,0,TWN,Taiwan,,,,,,SAN LIAN FA NO.18,3,,,,2,1696.4141666666665,32,,,,,461.5491666666667,1
https://www.google.com/search?q=mmsi+440623000,440623000,longline - don't know if set or longline,,VL,3,2,43.70410664876302,5.1591040261826535,Trawlers,0.7354516287644705,Trawlers,0.7354516287644705,Trawlers,0.7245430449644724,Trawlers,0.7245430449644724,9,3,40.44645097520616,4.174216249188216,Trawlers,0.5307545433234837,Trawlers,0.5307545433234837,Trawlers,0.5290900752362278,Trawlers,0.5290900752362278,17063,14985,6513.347638888761,5780,16649,0,KOR,South Korea,56.0,0.0,1,9.0,865,202 DONG WON,1,8714138,1,DTFV,1,76.24055555555556,3,,,,,,
https://www.google.com/search?q=mmsi+760000850,760000850,unknown_fishing,ask Bjorn ,VL,2,1,27.39424991607666,2.460840519472729,Trawlers,0.7189408540725708,Trawlers,0.7189408540725708,Trawlers,0.753587931394577,Trawlers,0.753587931394577,2,1,27.39424991607666,2.460840519472729,Trawlers,0.7189408540725708,Trawlers,0.7189408540725708,Trawlers,0.753587931394577,Trawlers,0.753587931394577,3198,3148,1495.7569444444446,1201,2402,0,PER,Peru,50.0,0.0,1,8.0,275,TASA 41,1,,,OA-4649,1,31.51972222222222,1,,,,,,
https://www.google.com/search?q=mmsi+441201183,441201183,Drifting_longlines,,VL,2,1,36.180280685424805,3.3679472466602043,Trawlers,0.7168110311031342,Trawlers,0.7168110311031342,Trawlers,0.7091802060604095,Trawlers,0.7091802060604095,2,1,36.180280685424805,3.3679472466602043,Trawlers,0.7168110311031342,Trawlers,0.7168110311031342,Trawlers,0.7091802060604095,Trawlers,0.7091802060604095,12802,12467,47032.76097222221,4196,12687,0,KOR,South Korea,35.0,0.0,1,6.0,490,ZHONGSHUI805,1,8629008,1,BZYJ2,1,,,,,,,29136.162500000006,602
https://www.google.com/search?q=mmsi+576497000,576497000,Trawlers,looks like a big trawler,VL,3,1,62.33470662434896,4.446550143323707,Trawlers,0.7071501612663269,Trawlers,0.7071501612663269,Trawlers,0.6796840826670328,Trawlers,0.6796840826670328,8,2,57.42080307006836,6.604163982272585,Trawlers,0.5071502821519971,Trawlers,0.5071502821519971,Trawlers,0.5002993650268763,Trawlers,0.5002993650268763,48170,42709,7823.683194444378,10514,24045,0,VUT,Vanuatu,104.33445237096097,0.47189769110995256,2,19.334452370960975,2383,ODIN,1,8907084,1,YJRB3,1,,,Trawlers,,,kristina_fishing,0.9663888888888889,1
https://www.google.com/search?q=mmsi+440895000,440895000,Drifting_longlines,,VL,3,2,39.09892272949219,3.615384417875192,Trawlers,0.7062031527360281,Trawlers,0.7062031527360281,Trawlers,0.7008758286635081,Trawlers,0.7008758286635081,9,3,39.22331873575846,3.7588956723911706,Drifting_longlines,0.5779557935117433,Drifting_longlines,0.5779557935117433,Drifting_longlines,0.5778638802520517,Drifting_longlines,0.5778638802520517,26194,25574,8465.604444444098,11750,26194,0,KOR,South Korea,54.0,0.0,1,9.0,816,DONG WON NO.631,1,8911310,1,DTAM4,1,24.668333333333333,1,,,,,4223.349444444444,1
https://www.google.com/search?q=mmsi+412371207,412371207,longline - don't know if set or longline,,VL,2,1,36.0478630065918,4.188239558110151,Trawlers,0.7056645452976227,Trawlers,0.7056645452976227,Trawlers,0.7019057124853134,Trawlers,0.7019057124853134,2,1,36.0478630065918,4.188239558110151,Trawlers,0.7056645452976227,Trawlers,0.7056645452976227,Trawlers,0.7019057124853134,Trawlers,0.7019057124853134,35324,17920,79569.92180555555,5428,15517,0,CHN,China,,,,,,HU YU 928,1,,,BZV8T,1,631.5386111111111,7,,,,,239664.41138888872,2237
https://www.google.com/search?q=mmsi+412331031,412331031,longline - don't know if set or longline,most likely drifting ,VL,3,2,54.551161448160805,2.0906851660712618,Trawlers,0.7007109373807907,Trawlers,0.7007109373807907,Trawlers,0.6954715251922607,Trawlers,0.6954715251922607,4,2,54.342318534851074,1.7573951629743758,Trawlers,0.7450560517609119,Trawlers,0.7450560517609119,Trawlers,0.7382041662931442,Trawlers,0.7382041662931442,34563,34563,8781.294166666743,22458,0,0,CHN,China,56.0,0.0,1,9.0,649,LUQINGYUAN026,3,,,BZYX5,1,73.61777777777777,3,,,,,1722.905,1
https://www.google.com/search?q=mmsi+760001140,760001140,unknown_fishing,ask Bjorn ,VL,2,1,32.04752731323242,2.007344475592966,Trawlers,0.6986334919929504,Trawlers,0.6986334919929504,Trawlers,0.7043318301439285,Trawlers,0.7043318301439285,2,1,32.04752731323242,2.007344475592966,Trawlers,0.6986334919929504,Trawlers,0.6986334919929504,Trawlers,0.7043318301439285,Trawlers,0.7043318301439285,2643,2596,1110.5194444444426,806,2176,0,PER,Peru,45.0,0.0,1,8.0,245,TASA 413,1,,,OA-3958,1,,,,,,,12.679444444444444,1
https://www.google.com/search?q=mmsi+416697000,416697000,Drifting_longlines,,VL,2,2,48.550193786621094,0.8259163869152412,Trawlers,0.6915359795093536,Trawlers,0.6915359795093536,Trawlers,0.6702467501163483,Trawlers,0.6702467501163483,2,2,48.550193786621094,0.8259163869152412,Trawlers,0.6915359795093536,Trawlers,0.6915359795093536,Trawlers,0.6702467501163483,Trawlers,0.6702467501163483,14504,14457,3443.1020833333555,10588,0,0,TWN,Taiwan,,,,,,YING JEN NO 366,1,,,BI2281,2,,,,,,,,
https://www.google.com/search?q=mmsi+416123900,416123900,Drifting_longlines,,VL,2,2,53.267934799194336,13.19313964957068,Trawlers,0.6862933337688446,Trawlers,0.6862933337688446,Trawlers,0.6877602785825729,Trawlers,0.6877602785825729,2,2,53.267934799194336,13.19313964957068,Trawlers,0.6862933337688446,Trawlers,0.6862933337688446,Trawlers,0.6877602785825729,Trawlers,0.6877602785825729,10862,10508,2953.970833333376,4995,0,0,TWN,Taiwan,70.0,0.0,1,5.0,1298,HUNG SENG,2,,,BI2560,2,1333.0833333333333,1,,,,,,
https://www.google.com/search?q=mmsi+412687180,412687180,unknown_fishing,,VL,2,1,30.60992431640625,3.009379392618498,Trawlers,0.6831674575805664,Trawlers,0.6831674575805664,Trawlers,0.7104657888412476,Trawlers,0.7104657888412476,2,1,30.60992431640625,3.009379392618498,Trawlers,0.6831674575805664,Trawlers,0.6831674575805664,Trawlers,0.7104657888412476,Trawlers,0.7104657888412476,11178,10673,6579.291944444424,5217,11023,0,CHN,China,,,,,,ZHONGSHUI 619,1,8650112,1,BYWB5,1,,,,,,,54128.567500000005,67
https://www.google.com/search?q=mmsi+416004565,416004565,unknown_fishing,,VL,3,2,38.17437998453776,2.9687453900779373,Trawlers,0.6827047367890676,Trawlers,0.6827047367890676,Trawlers,0.6730003108580908,Trawlers,0.6730003108580908,6,2,36.03534380594889,3.319053363779575,Trawlers,0.6674897223711014,Trawlers,0.6674897223711014,Trawlers,0.6631036773324013,Trawlers,0.6631036773324013,9047,8949,7532.430277777742,4820,0,0,TWN,Taiwan,,,,,,GILONTAS NO.363,1,,,BJ5118,1,1081.8291666666667,2,,,,,,
