mmsi,length,length_type,tonnage,tonnage_type,Engine_Power,Power_Units,power
412687180,,Registered,115,GT,237,KW,237.0
416004299,23.9,Overall,99.7,GT,940,HP,705.0
412689850,,Registered,128,GT,407,KW,407.0
416003700,56.9,Overall,720,GT,1400,HP,1050.0
416003700,56.9,Overall,720,GT,1400,HP,1050.0
441811000,51.19,OVERALL,483,GT,1600,HP,1200.0
441811000,51.19,OVERALL,483,GT,1600,HP,1200.0
441811000,51.19,OVERALL,483,GT,1600,HP,1200.0
441812000,51.19,OVERALL,488,GT,1600,HP,1200.0
441812000,51.19,OVERALL,488,GT,1600,HP,1200.0
441812000,51.19,OVERALL,488,GT,1600,HP,1200.0
510053000,29.7,Overall,96,GT,600,HP,450.0
416004329,23.8,Overall,74.82,GT,700,HP,525.0
412500244,,Registered,228,GT,375,KW,375.0
412500245,,Registered,228,GT,375,KW,375.0
416237600,23.95,Overall,97.88,GT,940,HP,705.0
412270059,,Registered,647,GT,1029,HP,771.75
412270059,,Registered,647,GT,1029,HP,771.75
412270059,,Registered,647,GT,1029,HP,771.75
367512170,,REGISTERED,,GRT,900,HP,675.0
367512170,,REGISTERED,,GRT,900,HP,675.0
441219875,,Registered,255,GT,450,KW,450.0
412326894,,Registered,255,GT,450,KW,450.0
412326895,,Registered,255,GT,450,KW,450.0
441219878,,Registered,255,GT,450,KW,450.0
416237800,23.95,Overall,97.55,GT,939,HP,704.25
416237700,23.95,Overall,98.4,GT,940,HP,705.0
444080710,79.9,OVERALL,"1,971.00",GT,4500,HP,3375.0
444080710,79.9,OVERALL,"1,971.00",GT,4500,HP,3375.0
412689860,,Registered,128,GT,407,KW,407.0
412689870,,Registered,128,GT,407,KW,407.0
412689880,,Registered,128,GT,407,KW,407.0
413011000,,Registered,523,GT,882,KW,882.0
413011000,,Registered,523,GT,882,KW,882.0
413011000,,Registered,523,GT,882,KW,882.0
412691310,,Registered,523,GT,1029,HP,771.75
412691310,,Registered,523,GT,1029,HP,771.75
412691310,,Registered,523,GT,1029,HP,771.75
416001327,20.8,Overall,33.78,GT,545,HP,408.75
416001504,19.78,Overall,28.9,GT,340,HP,255.0
416001468,19.96,Overall,31.71,GT,500,HP,375.0
416002755,20.8,Overall,28.51,GT,420,HP,315.0
416001306,17.9,Overall,29.48,GT,380,HP,285.0
441600589,48.64,Overall,657,GT,1029,HP,771.75
441600589,48.64,Overall,657,GT,1029,HP,771.75
416209900,17.5,Overall,29.73,GT,350,HP,262.5
416002017,17.5,Overall,31.96,GT,450,HP,337.5
413034000,,Registered,"1,087.00",GT,2205,KW,2205.0
577290000,55.45,Overall,,GRT,1600,PS,1184.0
577290000,55.45,Overall,,GRT,1600,PS,1184.0
431702990,,Registered,,GRT,735,PS,543.9
431702990,,Registered,,GRT,735,PS,543.9
431702990,,Registered,,GRT,735,PS,543.9
431702990,,Registered,,GRT,735,PS,543.9
431702990,,Registered,,GRT,735,PS,543.9
431154000,,Registered,,GRT,735,KW,735.0
431154000,,Registered,,GRT,735,KW,735.0
431154000,,Registered,,GRT,735,KW,735.0
431154000,,Registered,,GRT,735,KW,735.0
431154000,,Registered,,GRT,735,KW,735.0
431853000,,Registered,,GRT,735,KW,735.0
431853000,,Registered,,GRT,735,KW,735.0
431853000,,Registered,,GRT,735,KW,735.0
431853000,,Registered,,GRT,735,KW,735.0
431704330,,Registered,,GRT,735,KW,735.0
431704330,,Registered,,GRT,735,KW,735.0
431704330,,Registered,,GRT,735,KW,735.0
431704330,,Registered,,GRT,735,KW,735.0
431704330,,Registered,,GRT,735,KW,735.0
431704420,,Registered,,GRT,735,KW,735.0
431704420,,Registered,,GRT,735,KW,735.0
431704420,,Registered,,GRT,735,KW,735.0
431704420,,Registered,,GRT,735,KW,735.0
431704420,,Registered,,GRT,735,KW,735.0
431380000,,Registered,,GRT,1176,KW,1176.0
431380000,,Registered,,GRT,1176,KW,1176.0
431380000,,Registered,,GRT,1176,KW,1176.0
431380000,,Registered,,GRT,1176,KW,1176.0
431380000,,Registered,,GRT,1176,KW,1176.0
431753000,,Registered,,GRT,1176,KW,1176.0
431753000,,Registered,,GRT,1176,KW,1176.0
431753000,,Registered,,GRT,1176,KW,1176.0
431753000,,Registered,,GRT,1176,KW,1176.0
431753000,,Registered,,GRT,1176,KW,1176.0
431101210,,Registered,,GRT,735,KW,735.0
431101210,,Registered,,GRT,735,KW,735.0
431101210,,Registered,,GRT,735,KW,735.0
431101210,,Registered,,GRT,735,KW,735.0
431101210,,Registered,,GRT,735,KW,735.0
432408000,,Registered,,GRT,735,KW,735.0
432408000,,Registered,,GRT,735,KW,735.0
432408000,,Registered,,GRT,735,KW,735.0
432408000,,Registered,,GRT,735,KW,735.0
432408000,,Registered,,GRT,735,KW,735.0
431613000,,Registered,,GRT,735,KW,735.0
431613000,,Registered,,GRT,735,KW,735.0
431613000,,Registered,,GRT,735,KW,735.0
431613000,,Registered,,GRT,735,KW,735.0
432346000,,Registered,,GRT,1176,KW,1176.0
432346000,,Registered,,GRT,1176,KW,1176.0
432346000,,Registered,,GRT,1176,KW,1176.0
432346000,,Registered,,GRT,1176,KW,1176.0
432346000,,Registered,,GRT,1176,KW,1176.0
431700550,,Registered,,GRT,660,PS,488.4
431700550,,Registered,,GRT,660,PS,488.4
431700550,,Registered,,GRT,660,PS,488.4
431700550,,Registered,,GRT,660,PS,488.4
431700550,,Registered,,GRT,660,PS,488.4
432282000,,Registered,,GRT,470,PS,347.8
432282000,,Registered,,GRT,470,PS,347.8
432282000,,Registered,,GRT,470,PS,347.8
432282000,,Registered,,GRT,470,PS,347.8
432282000,,Registered,,GRT,470,PS,347.8
431791000,,Registered,,GRT,520,PS,384.8
431791000,,Registered,,GRT,520,PS,384.8
431791000,,Registered,,GRT,520,PS,384.8
431791000,,Registered,,GRT,520,PS,384.8
431791000,,Registered,,GRT,520,PS,384.8
431702580,,Registered,,GRT,520,PS,384.8
431702580,,Registered,,GRT,520,PS,384.8
431702580,,Registered,,GRT,520,PS,384.8
431702580,,Registered,,GRT,520,PS,384.8
431702580,,Registered,,GRT,520,PS,384.8
431703560,,Registered,,GRT,735,KW,735.0
431703560,,Registered,,GRT,735,KW,735.0
431703560,,Registered,,GRT,735,KW,735.0
431703560,,Registered,,GRT,735,KW,735.0
431703560,,Registered,,GRT,735,KW,735.0
431864000,,Registered,,GRT,735,KW,735.0
431864000,,Registered,,GRT,735,KW,735.0
431864000,,Registered,,GRT,735,KW,735.0
431864000,,Registered,,GRT,735,KW,735.0
431864000,,Registered,,GRT,735,KW,735.0
432276000,,Registered,,GRT,735,KW,735.0
432276000,,Registered,,GRT,735,KW,735.0
432276000,,Registered,,GRT,735,KW,735.0
432276000,,Registered,,GRT,735,KW,735.0
432276000,,Registered,,GRT,735,KW,735.0
431893000,,Registered,,GRT,735,KW,735.0
431893000,,Registered,,GRT,735,KW,735.0
431893000,,Registered,,GRT,735,KW,735.0
431893000,,Registered,,GRT,735,KW,735.0
431855000,,Registered,,GRT,735,KW,735.0
431855000,,Registered,,GRT,735,KW,735.0
431855000,,Registered,,GRT,735,KW,735.0
431855000,,Registered,,GRT,735,KW,735.0
431424000,,Registered,,GRT,735,KW,735.0
431424000,,Registered,,GRT,735,KW,735.0
431424000,,Registered,,GRT,735,KW,735.0
431424000,,Registered,,GRT,735,KW,735.0
431873000,,Registered,,GRT,735,KW,735.0
431873000,,Registered,,GRT,735,KW,735.0
431873000,,Registered,,GRT,735,KW,735.0
431873000,,Registered,,GRT,735,KW,735.0
431873000,,Registered,,GRT,735,KW,735.0
431889000,,Registered,,GRT,735,KW,735.0
431889000,,Registered,,GRT,735,KW,735.0
431889000,,Registered,,GRT,735,KW,735.0
431889000,,Registered,,GRT,735,KW,735.0
431889000,,Registered,,GRT,735,KW,735.0
432458000,,Registered,,GRT,1323,KW,1323.0
432458000,,Registered,,GRT,1323,KW,1323.0
432458000,,Registered,,GRT,1323,KW,1323.0
432458000,,Registered,,GRT,1323,KW,1323.0
432458000,,Registered,,GRT,1323,KW,1323.0
431927000,,Registered,,GRT,1323,KW,1323.0
431927000,,Registered,,GRT,1323,KW,1323.0
431927000,,Registered,,GRT,1323,KW,1323.0
431927000,,Registered,,GRT,1323,KW,1323.0
431927000,,Registered,,GRT,1323,KW,1323.0
432967000,,Registered,,GRT,1250,KW,1250.0
432967000,,Registered,,GRT,1250,KW,1250.0
432967000,,Registered,,GRT,1250,KW,1250.0
432967000,,Registered,,GRT,1250,KW,1250.0
431316000,,Registered,,GRT,1176,KW,1176.0
431316000,,Registered,,GRT,1176,KW,1176.0
431316000,,Registered,,GRT,1176,KW,1176.0
431316000,,Registered,,GRT,1176,KW,1176.0
431316000,,Registered,,GRT,1176,KW,1176.0
432045000,,Registered,,GRT,1323,KW,1323.0
432045000,,Registered,,GRT,1323,KW,1323.0
432045000,,Registered,,GRT,1323,KW,1323.0
432045000,,Registered,,GRT,1323,KW,1323.0
432045000,,Registered,,GRT,1323,KW,1323.0
431869000,,Registered,,GRT,735,KW,735.0
431869000,,Registered,,GRT,735,KW,735.0
431869000,,Registered,,GRT,735,KW,735.0
431869000,,Registered,,GRT,735,KW,735.0
431869000,,Registered,,GRT,735,KW,735.0
431200730,,Registered,,GRT,735,KW,735.0
431200730,,Registered,,GRT,735,KW,735.0
431200730,,Registered,,GRT,735,KW,735.0
431200730,,Registered,,GRT,735,KW,735.0
431200730,,Registered,,GRT,735,KW,735.0
441825000,48.01,OVERALL,376,GT,1000,HP,750.0
441825000,48.01,OVERALL,376,GT,1000,HP,750.0
432463000,,Registered,,GRT,736,KW,736.0
432463000,,Registered,,GRT,736,KW,736.0
432463000,,Registered,,GRT,736,KW,736.0
432463000,,Registered,,GRT,736,KW,736.0
432463000,,Registered,,GRT,736,KW,736.0
431838000,,Registered,,GRT,698,KW,698.0
431838000,,Registered,,GRT,698,KW,698.0
431838000,,Registered,,GRT,698,KW,698.0
431838000,,Registered,,GRT,698,KW,698.0
431838000,,Registered,,GRT,698,KW,698.0
432298000,,Registered,,GRT,735,KW,735.0
432298000,,Registered,,GRT,735,KW,735.0
432298000,,Registered,,GRT,735,KW,735.0
432298000,,Registered,,GRT,735,KW,735.0
432298000,,Registered,,GRT,735,KW,735.0
431714000,,Registered,,GRT,698,KW,698.0
431714000,,Registered,,GRT,698,KW,698.0
431714000,,Registered,,GRT,698,KW,698.0
431714000,,Registered,,GRT,698,KW,698.0
431714000,,Registered,,GRT,698,KW,698.0
431602890,,Registered,,GRT,735,KW,735.0
431602890,,Registered,,GRT,735,KW,735.0
431602890,,Registered,,GRT,735,KW,735.0
431602890,,Registered,,GRT,735,KW,735.0
431602890,,Registered,,GRT,735,KW,735.0
431298000,,Registered,,GRT,950,KW,950.0
431298000,,Registered,,GRT,950,KW,950.0
431298000,,Registered,,GRT,950,KW,950.0
431298000,,Registered,,GRT,950,KW,950.0
431298000,,Registered,,GRT,950,KW,950.0
431602020,,Registered,,GRT,735,KW,735.0
431602020,,Registered,,GRT,735,KW,735.0
431602020,,Registered,,GRT,735,KW,735.0
431602020,,Registered,,GRT,735,KW,735.0
431602020,,Registered,,GRT,735,KW,735.0
431603120,,Registered,,GRT,735,KW,735.0
431603120,,Registered,,GRT,735,KW,735.0
431603120,,Registered,,GRT,735,KW,735.0
431603120,,Registered,,GRT,735,KW,735.0
431603120,,Registered,,GRT,735,KW,735.0
431444000,,Registered,,GRT,735,KW,735.0
431444000,,Registered,,GRT,735,KW,735.0
431444000,,Registered,,GRT,735,KW,735.0
431444000,,Registered,,GRT,735,KW,735.0
431444000,,Registered,,GRT,735,KW,735.0
431382000,,Registered,,GRT,735,KW,735.0
431382000,,Registered,,GRT,735,KW,735.0
431382000,,Registered,,GRT,735,KW,735.0
431382000,,Registered,,GRT,735,KW,735.0
431382000,,Registered,,GRT,735,KW,735.0
432343000,,Registered,,GRT,735,KW,735.0
432343000,,Registered,,GRT,735,KW,735.0
432343000,,Registered,,GRT,735,KW,735.0
432343000,,Registered,,GRT,735,KW,735.0
432343000,,Registered,,GRT,735,KW,735.0
432468000,,Registered,,GRT,736,KW,736.0
432468000,,Registered,,GRT,736,KW,736.0
432468000,,Registered,,GRT,736,KW,736.0
432468000,,Registered,,GRT,736,KW,736.0
431700200,,Registered,,GRT,698,KW,698.0
431700200,,Registered,,GRT,698,KW,698.0
431700200,,Registered,,GRT,698,KW,698.0
431700200,,Registered,,GRT,698,KW,698.0
431700200,,Registered,,GRT,698,KW,698.0
431704520,,Registered,,GRT,735,KW,735.0
431704520,,Registered,,GRT,735,KW,735.0
431704520,,Registered,,GRT,735,KW,735.0
431704520,,Registered,,GRT,735,KW,735.0
431704520,,Registered,,GRT,735,KW,735.0
431482000,,Registered,,GRT,691,KW,691.0
431482000,,Registered,,GRT,691,KW,691.0
431482000,,Registered,,GRT,691,KW,691.0
431482000,,Registered,,GRT,691,KW,691.0
431702640,,Registered,,GRT,735,KW,735.0
431702640,,Registered,,GRT,735,KW,735.0
431702640,,Registered,,GRT,735,KW,735.0
431702640,,Registered,,GRT,735,KW,735.0
431702640,,Registered,,GRT,735,KW,735.0
431702470,,Registered,,GRT,698,KW,698.0
431702470,,Registered,,GRT,698,KW,698.0
431702470,,Registered,,GRT,698,KW,698.0
431702470,,Registered,,GRT,698,KW,698.0
431702470,,Registered,,GRT,698,KW,698.0
431797000,,Registered,,GRT,698,KW,698.0
431797000,,Registered,,GRT,698,KW,698.0
431797000,,Registered,,GRT,698,KW,698.0
431797000,,Registered,,GRT,698,KW,698.0
431797000,,Registered,,GRT,698,KW,698.0
520274000,14.94,Overall,,GRT,475,KW,475.0
431702040,,Registered,,GRT,592,KW,592.0
431700140,,Registered,,GRT,588,KW,588.0
431659000,,Registered,,GRT,558,KW,558.0
416001013,20.09,Overall,35.27,GT,500,HP,375.0
416001576,24.2,Overall,57.15,GT,545,HP,408.75
431500911,,Registered,,GRT,661,KW,661.0
431500836,,Registered,,GRT,742,KW,742.0
440963000,49.61,OVERALL,423,GT,1200,HP,900.0
440963000,49.61,OVERALL,423,GT,1200,HP,900.0
440963000,49.61,OVERALL,423,GT,1200,HP,900.0
440963000,49.61,OVERALL,423,GT,1200,HP,900.0
440575000,75.1,OVERALL,733,GT,3600,HP,2700.0
440575000,75.1,OVERALL,733,GT,3600,HP,2700.0
440575000,75.1,OVERALL,733,GT,3600,HP,2700.0
529729000,68.1,Overall,,GRT,3600,HP,2700.0
441446000,74.51,OVERALL,"2,023.00",GT,5000,HP,3750.0
441446000,74.51,OVERALL,"2,023.00",GT,5000,HP,3750.0
440822000,76.77,OVERALL,745,GT,3600,HP,2700.0
440822000,76.77,OVERALL,745,GT,3600,HP,2700.0
440444000,68.28,OVERALL,606,GT,3600,HP,2700.0
440444000,68.28,OVERALL,606,GT,3600,HP,2700.0
432441000,,Registered,,GRT,735,KW,735.0
432441000,,Registered,,GRT,735,KW,735.0
431600640,,Registered,,GRT,669,KW,669.0
431701010,,Registered,,GRT,1000,PS,740.0
431701010,,Registered,,GRT,1000,PS,740.0
431701010,,Registered,,GRT,1000,PS,740.0
431701010,,Registered,,GRT,1000,PS,740.0
431600220,,Registered,,GRT,440,PS,325.6
431600220,,Registered,,GRT,440,PS,325.6
431600220,,Registered,,GRT,440,PS,325.6
431600220,,Registered,,GRT,440,PS,325.6
431600275,,Registered,,GRT,588,KW,588.0
431600275,,Registered,,GRT,588,KW,588.0
431600275,,Registered,,GRT,588,KW,588.0
431600275,,Registered,,GRT,588,KW,588.0
431251000,,Registered,,GRT,735,KW,735.0
431251000,,Registered,,GRT,735,KW,735.0
431251000,,Registered,,GRT,735,KW,735.0
431251000,,Registered,,GRT,735,KW,735.0
431251000,,Registered,,GRT,735,KW,735.0
431802000,,Registered,,GRT,950,PS,703.0
431802000,,Registered,,GRT,950,PS,703.0
431802000,,Registered,,GRT,950,PS,703.0
431802000,,Registered,,GRT,950,PS,703.0
431802000,,Registered,,GRT,950,PS,703.0
431770000,,Registered,,GRT,530,PS,392.2
431038000,,Registered,,GRT,735,KW,735.0
431038000,,Registered,,GRT,735,KW,735.0
431038000,,Registered,,GRT,735,KW,735.0
431038000,,Registered,,GRT,735,KW,735.0
431038000,,Registered,,GRT,735,KW,735.0
431612000,,Registered,,GRT,735,KW,735.0
431612000,,Registered,,GRT,735,KW,735.0
431331000,,Registered,,GRT,980,PS,725.2
452005511,63.24,Overall,"1,096.00",GT,1985,KW,1985.0
431671000,,Registered,,GRT,1912,KW,1912.0
431155000,,Registered,,GRT,1912,KW,1912.0
431670000,,Registered,,GRT,1912,KW,1912.0
431670000,,Registered,,GRT,1912,KW,1912.0
431812000,,Registered,,GRT,1985,KW,1985.0
431812000,,Registered,,GRT,1985,KW,1985.0
432438000,,Registered,,GRT,2942,KW,2942.0
412217989,,Registered,"1,095.00",GT,1986,KW,1986.0
431100850,,Registered,,GRT,2206,KW,2206.0
510060000,65.02,Overall,,GRT,2206,KW,2206.0
431866000,,Registered,,GRT,1912,KW,1912.0
431817000,,Registered,,GRT,1985,KW,1985.0
431817000,,Registered,,GRT,1985,KW,1985.0
431137000,61.43,Overall,,GRT,2150,HP,1612.5
431702850,,Registered,,GRT,698,KW,698.0
431702850,,Registered,,GRT,698,KW,698.0
431702850,,Registered,,GRT,698,KW,698.0
431702850,,Registered,,GRT,698,KW,698.0
431702850,,Registered,,GRT,698,KW,698.0
431308000,,Registered,,GRT,1912,KW,1912.0
431308000,,Registered,,GRT,1912,KW,1912.0
431159000,,Registered,,GRT,1912,KW,1912.0
443200156,,Registered,,GRT,1949,KW,1949.0
431310000,,Registered,,GRT,1985,KW,1985.0
431399000,,Registered,,GRT,1912,KW,1912.0
431399000,,Registered,,GRT,1912,KW,1912.0
431511000,,Registered,,GRT,1912,KW,1912.0
431503000,,Registered,,GRT,1985,KW,1985.0
431503000,,Registered,,GRT,1985,KW,1985.0
432410000,,Registered,,GRT,2942,KW,2942.0
431686000,,Registered,,GRT,2206,KW,2206.0
431100030,,Registered,,GRT,1912,KW,1912.0
553111643,61.75,Overall,,GRT,1912,KW,1912.0
432564000,75.97,Overall,,GRT,2647,KW,2647.0
431702230,,Registered,,GRT,698,KW,698.0
431702230,,Registered,,GRT,698,KW,698.0
431702230,,Registered,,GRT,698,KW,698.0
431702230,,Registered,,GRT,698,KW,698.0
431702230,,Registered,,GRT,698,KW,698.0
432353000,,Registered,,GRT,735,KW,735.0
432353000,,Registered,,GRT,735,KW,735.0
432353000,,Registered,,GRT,735,KW,735.0
432353000,,Registered,,GRT,735,KW,735.0
432353000,,Registered,,GRT,735,KW,735.0
432453000,,Registered,,GRT,736,KW,736.0
432453000,,Registered,,GRT,736,KW,736.0
432453000,,Registered,,GRT,736,KW,736.0
432367000,,Registered,,GRT,735,KW,735.0
432367000,,Registered,,GRT,735,KW,735.0
432367000,,Registered,,GRT,735,KW,735.0
432367000,,Registered,,GRT,735,KW,735.0
432367000,,Registered,,GRT,735,KW,735.0
431067000,,Registered,,GRT,520,PS,384.8
431067000,,Registered,,GRT,520,PS,384.8
431067000,,Registered,,GRT,520,PS,384.8
431067000,,Registered,,GRT,520,PS,384.8
431067000,,Registered,,GRT,520,PS,384.8
412676430,,Registered,606,GT,955,KW,955.0
412676430,,Registered,606,GT,955,KW,955.0
412676430,,Registered,606,GT,955,KW,955.0
431739000,,Registered,,GRT,520,PS,384.8
431739000,,Registered,,GRT,520,PS,384.8
431739000,,Registered,,GRT,520,PS,384.8
431739000,,Registered,,GRT,520,PS,384.8
431739000,,Registered,,GRT,520,PS,384.8
431500180,,Registered,,GRT,735,KW,735.0
431500180,,Registered,,GRT,735,KW,735.0
431500180,,Registered,,GRT,735,KW,735.0
431500180,,Registered,,GRT,735,KW,735.0
431500180,,Registered,,GRT,735,KW,735.0
431200990,,Registered,,GRT,735,KW,735.0
431200990,,Registered,,GRT,735,KW,735.0
431494000,,Registered,,GRT,2942,KW,2942.0
431500040,,Registered,,GRT,735,KW,735.0
431500040,,Registered,,GRT,735,KW,735.0
431500040,,Registered,,GRT,735,KW,735.0
431500040,,Registered,,GRT,735,KW,735.0
431500040,,Registered,,GRT,735,KW,735.0
440946000,49.91,OVERALL,416,GT,1200,HP,900.0
440946000,49.91,OVERALL,416,GT,1200,HP,900.0
440946000,49.91,OVERALL,416,GT,1200,HP,900.0
440946000,49.91,OVERALL,416,GT,1200,HP,900.0
440787000,49.91,OVERALL,423,GT,1200,HP,900.0
440787000,49.91,OVERALL,423,GT,1200,HP,900.0
440787000,49.91,OVERALL,423,GT,1200,HP,900.0
440787000,49.91,OVERALL,423,GT,1200,HP,900.0
440871000,49.91,OVERALL,416,GT,1200,HP,900.0
440871000,49.91,OVERALL,416,GT,1200,HP,900.0
440871000,49.91,OVERALL,416,GT,1200,HP,900.0
440871000,49.91,OVERALL,416,GT,1200,HP,900.0
440966000,49.91,OVERALL,416,GT,1200,HP,900.0
440966000,49.91,OVERALL,416,GT,1200,HP,900.0
440966000,49.91,OVERALL,416,GT,1200,HP,900.0
440966000,49.91,OVERALL,416,GT,1200,HP,900.0
441014000,49.91,OVERALL,417,GT,1200,HP,900.0
441014000,49.91,OVERALL,417,GT,1200,HP,900.0
441014000,49.91,OVERALL,417,GT,1200,HP,900.0
441014000,49.91,OVERALL,417,GT,1200,HP,900.0
440847000,49.91,OVERALL,410,GT,1200,HP,900.0
440847000,49.91,OVERALL,410,GT,1200,HP,900.0
440847000,49.91,OVERALL,410,GT,1200,HP,900.0
440847000,49.91,OVERALL,410,GT,1200,HP,900.0
441038000,49.91,OVERALL,416,GT,1200,HP,900.0
441038000,49.91,OVERALL,416,GT,1200,HP,900.0
441038000,49.91,OVERALL,416,GT,1200,HP,900.0
441038000,49.91,OVERALL,416,GT,1200,HP,900.0
440786000,49.91,OVERALL,423,GT,1200,HP,900.0
440786000,49.91,OVERALL,423,GT,1200,HP,900.0
440786000,49.91,OVERALL,423,GT,1200,HP,900.0
440786000,49.91,OVERALL,423,GT,1200,HP,900.0
441645000,49.93,Overall,419,GT,1600,HP,1200.0
441645000,49.93,Overall,419,GT,1600,HP,1200.0
441645000,49.93,Overall,419,GT,1600,HP,1200.0
441645000,49.93,Overall,419,GT,1600,HP,1200.0
441645000,49.93,Overall,419,GT,1600,HP,1200.0
440246000,49.91,Overall,411,gt,1200,HP,900.0
440246000,49.91,Overall,411,gt,1200,HP,900.0
440246000,49.91,Overall,411,gt,1200,HP,900.0
440246000,49.91,Overall,411,gt,1200,HP,900.0
440919000,49.91,Overall,411,gt,1200,HP,900.0
440919000,49.91,Overall,411,gt,1200,HP,900.0
440919000,49.91,Overall,411,gt,1200,HP,900.0
440919000,49.91,Overall,411,gt,1200,HP,900.0
440926000,48.43,OVERALL,393,GT,1200,HP,900.0
440926000,48.43,OVERALL,393,GT,1200,HP,900.0
440926000,48.43,OVERALL,393,GT,1200,HP,900.0
440926000,48.43,OVERALL,393,GT,1200,HP,900.0
440926000,48.43,OVERALL,393,GT,1200,HP,900.0
440778000,48.45,OVERALL,388,GT,1200,HP,900.0
440778000,48.45,OVERALL,388,GT,1200,HP,900.0
440778000,48.45,OVERALL,388,GT,1200,HP,900.0
440778000,48.45,OVERALL,388,GT,1200,HP,900.0
440584000,49.91,OVERALL,410,GT,1200,HP,900.0
440584000,49.91,OVERALL,410,GT,1200,HP,900.0
440584000,49.91,OVERALL,410,GT,1200,HP,900.0
440584000,49.91,OVERALL,410,GT,1200,HP,900.0
440623000,49.91,OVERALL,410,GT,1200,HP,900.0
440623000,49.91,OVERALL,410,GT,1200,HP,900.0
440623000,49.91,OVERALL,410,GT,1200,HP,900.0
440858000,49.91,OVERALL,397,GT,1200,HP,900.0
440858000,49.91,OVERALL,397,GT,1200,HP,900.0
440858000,49.91,OVERALL,397,GT,1200,HP,900.0
440858000,49.91,OVERALL,397,GT,1200,HP,900.0
440788000,49.91,OVERALL,397,GT,1200,HP,900.0
440788000,49.91,OVERALL,397,GT,1200,HP,900.0
440788000,49.91,OVERALL,397,GT,1200,HP,900.0
440788000,49.91,OVERALL,397,GT,1200,HP,900.0
440765000,47.21,OVERALL,380,GT,1200,HP,900.0
440765000,47.21,OVERALL,380,GT,1200,HP,900.0
440765000,47.21,OVERALL,380,GT,1200,HP,900.0
440765000,47.21,OVERALL,380,GT,1200,HP,900.0
440574000,49.91,OVERALL,408,GT,1200,HP,900.0
440574000,49.91,OVERALL,408,GT,1200,HP,900.0
440574000,49.91,OVERALL,408,GT,1200,HP,900.0
440574000,49.91,OVERALL,408,GT,1200,HP,900.0
440782000,49.91,OVERALL,408,GT,1200,HP,900.0
440782000,49.91,OVERALL,408,GT,1200,HP,900.0
440782000,49.91,OVERALL,408,GT,1200,HP,900.0
440782000,49.91,OVERALL,408,GT,1200,HP,900.0
440620000,49.91,OVERALL,408,GT,1200,HP,900.0
440620000,49.91,OVERALL,408,GT,1200,HP,900.0
440620000,49.91,OVERALL,408,GT,1200,HP,900.0
440620000,49.91,OVERALL,408,GT,1200,HP,900.0
440236000,49.91,OVERALL,408,GT,1200,HP,900.0
440236000,49.91,OVERALL,408,GT,1200,HP,900.0
440236000,49.91,OVERALL,408,GT,1200,HP,900.0
440236000,49.91,OVERALL,408,GT,1200,HP,900.0
440236000,49.91,OVERALL,408,GT,1200,HP,900.0
440647000,47.21,OVERALL,383,GT,1000,HP,750.0
440647000,47.21,OVERALL,383,GT,1000,HP,750.0
440647000,47.21,OVERALL,383,GT,1000,HP,750.0
440647000,47.21,OVERALL,383,GT,1000,HP,750.0
440646000,47.21,OVERALL,383,GT,1000,HP,750.0
440646000,47.21,OVERALL,383,GT,1000,HP,750.0
440646000,47.21,OVERALL,383,GT,1000,HP,750.0
440646000,47.21,OVERALL,383,GT,1000,HP,750.0
440992000,49.61,OVERALL,408,GT,1200,HP,900.0
440992000,49.61,OVERALL,408,GT,1200,HP,900.0
440992000,49.61,OVERALL,408,GT,1200,HP,900.0
440992000,49.61,OVERALL,408,GT,1200,HP,900.0
440648000,49.91,OVERALL,408,GT,1200,HP,900.0
440648000,49.91,OVERALL,408,GT,1200,HP,900.0
440648000,49.91,OVERALL,408,GT,1200,HP,900.0
440648000,49.91,OVERALL,408,GT,1200,HP,900.0
440648000,49.91,OVERALL,408,GT,1200,HP,900.0
440645000,49.61,OVERALL,408,GT,1200,HP,900.0
440645000,49.61,OVERALL,408,GT,1200,HP,900.0
440645000,49.61,OVERALL,408,GT,1200,HP,900.0
440645000,49.61,OVERALL,408,GT,1200,HP,900.0
441650000,48.11,Overall,398,GT,1000,HP,750.0
441650000,48.11,Overall,398,GT,1000,HP,750.0
441650000,48.11,Overall,398,GT,1000,HP,750.0
441650000,48.11,Overall,398,GT,1000,HP,750.0
440654000,47.21,Overall,384,GT,1000,HP,750.0
440654000,47.21,Overall,384,GT,1000,HP,750.0
440654000,47.21,Overall,384,GT,1000,HP,750.0
440656000,47.21,Overall,384,GT,1000,HP,750.0
440656000,47.21,Overall,384,GT,1000,HP,750.0
440656000,47.21,Overall,384,GT,1000,HP,750.0
440656000,47.21,Overall,384,GT,1000,HP,750.0
440733000,47.21,Overall,384,GT,1000,HP,750.0
440733000,47.21,Overall,384,GT,1000,HP,750.0
440733000,47.21,Overall,384,GT,1000,HP,750.0
440733000,47.21,Overall,384,GT,1000,HP,750.0
440846000,47.21,Overall,384,GT,1000,HP,750.0
440846000,47.21,Overall,384,GT,1000,HP,750.0
440846000,47.21,Overall,384,GT,1000,HP,750.0
440846000,47.21,Overall,384,GT,1000,HP,750.0
440941000,47.21,Overall,380,GT,1000,HP,750.0
440941000,47.21,Overall,380,GT,1000,HP,750.0
440941000,47.21,Overall,380,GT,1000,HP,750.0
440941000,47.21,Overall,380,GT,1000,HP,750.0
440731000,47.21,Overall,380,GT,1000,HP,750.0
