fraction_fishing,mmsi,new label,Notes,PyBossa Project,nn_times_classified_all,nn_number_max_labels_all,nn_average_length_all,nn_max_label_all,nn_max_score_all,nn_max_label_fishing_all,nn_max_fishing_score_all,nn_max_sublabel_all,nn_max_sub_score_all,nn_max_sublabel_fishing_all,nn_max_sub_fishing_score_all,positions,active_positions,active_hours,fishing_points,num_A,num_B,iso3,country_name,average_length,avg_num_distinct_lengths,avg_width,number_valid_length_messages,gap_hours,num_gaps,training_label,training_sublabel,training_length,training_listsources,spoofing_hours,num_overlapping_segs
0.29973420568390924,251161240,,Small Fishing (Sport) Iceland http://www.icelandseaangling.is/en/preporation/practical-information,,5,2,25.324917221069335,Tug_Pilot,0.8519603431224823,Fixed_gear,0.09396706603593544,Pilot,0.8960617661476136,Trawlers,0.03965100076887751,5003,4891,6536.3381944444445,1466,0,0,ISL,Iceland,8.0,1.0,2.0,1423,,,,,,,,
0.42455803754967797,251169540,,,,5,1,23.88994903564453,Tug_Pilot,0.8513654351234436,Purse_seines,0.0471938260326624,Pilot,0.848389858007431,Purse_seines,0.04594274697108176,8332,7297,5525.445555555556,3098,0,0,ISL,Iceland,7.0,1.0,2.0,2626,,,,,,,,
0.3764747944225956,235103804,,,,3,1,23.23590596516927,Tug_Pilot,0.8479503790537516,Trawlers,0.012279187173893055,Pilot,0.8918447295824686,Trawlers,0.005104270918915669,3147,2797,2650.9383333333335,1053,3,0,GBR,United Kingdom,9.0,1.0,4.0,962,1082.3558333333333,4,,,,,,
0.37836650249913034,416240500,,fishing vessel,,7,2,84.34774507795062,Reefer,0.8470823159358198,Purse_seines,0.14081102770625,Reefer,0.8440373996023222,Purse_seines,0.14084170089933748,61076,54619,33757.60430555547,20666,54491,0,TWN,Taiwan,,,,,3737.402777777778,24,,,,,316291.051388889,1016
0.19703799098518995,277047000,,factory trawler (marine traffic),,1,1,77.34312438964844,Reefer,0.8452363610267639,Trawlers,0.1373179852962494,Reefer,0.8369176387786865,Trawlers,0.1476297378540039,7649,3106,6849.052083333332,612,2977,0,LTU,Lithuania,116.99826914755518,1.3333333333333333,17.00069234097793,14043,20505.885833333334,14,Trawlers,,117.5,clav_fishing;eu_fishing,91.21472222222222,3
0.5031446540880503,251113110,,,,3,1,33.454488118489586,Tug_Pilot,0.841067393620809,Fixed_gear,0.0438767839252705,Pilot,0.8615584174791971,Set_gillnets,0.012277422302512756,6671,4611,2149.402916666667,2320,1,0,ISL,Iceland,8.0,1.0,2.0,2242,,,,,,,,
0.6921069797782127,251840540,,,,7,2,43.55861800057547,Tug_Pilot,0.8379016050270626,Fixed_gear,0.10932166376141238,Pilot,0.8571961862700326,Set_gillnets,0.008728855518191787,9813,9198,5969.547777777778,6366,0,0,ISL,Iceland,6.0,1.0,2.0,3457,1998.6427777777778,18,,,,,,
0.4699933466400532,273619100,,fishing vessel (long liner?),,9,2,73.44976467556424,Reefer,0.8372533486949073,Trawlers,0.029128187029502643,Reefer,0.8308743437131246,Trawlers,0.030896526160075963,14111,7515,14119.525833333331,3532,8698,0,RUS,Russia,86.0,1.0,14.0,4785,878.7974999999999,21,,,,,24.6825,1
0.24654190398698128,251208440,,,,6,1,24.737553278605144,Tug_Pilot,0.832146426041921,Fixed_gear,0.08455629657692043,Pilot,0.8607547779877981,Set_gillnets,0.0047322055847871525,24637,7374,4452.058888888889,1818,0,0,ISL,Iceland,9.0,1.0,3.0,13119,,,,,,,,
0.13684712616265204,366744930,,,,6,2,19.73224623998006,Passenger,0.8317674252975849,Trawlers,0.16408126411805188,Sailing,0.8258632875064601,Trawlers,0.16583608115535178,106314,20965,52834.728888888894,2869,59925,0,USA,United States,30.0,1.0,8.0,29358,79.28944444444444,1,,,,,1406981.7341666685,4412
0.4451284228401613,701000959,Trawlers,Trawler https://www.vesselfinder.com/vessels/606-TAE-BAEK-IMO-8827569-MMSI-701000959,,6,2,69.5950813293457,Reefer,0.8296917577584585,Squid,0.1655919577402377,Reefer,0.862029160062472,Squid,0.12926669574497396,47793,28266,15377.883194444392,12582,29471,0,ARG,Argentina,60.0,1.0,9.0,9788,77.9988888888889,2,,,,,10737.157222222222,44
0.3160990418366379,273318430,,Cargo http://www.marinetraffic.com/en/ais/details/ships/shipid:346192/mmsi:273318430/imo:7707712/vessel:FORTUNA,,8,2,68.6123251914978,Reefer,0.8270281777367927,Trawlers,0.0017051023437204549,Reefer,0.8409828679868951,Trawlers,0.0016626239862773673,13767,10541,4329.410277777768,3332,4634,0,RUS,Russia,85.0,1.0,14.0,6680,,,,,,itu_fishing,,
0.12797294348679905,316002518,,,,9,2,21.089559343126083,Cargo_Tanker,0.8209291696548462,Trawlers,0.009161935571632461,Tanker,0.5651850344406234,Purse_seines,0.012011246641179696,90073,27498,10660.290416666667,3519,26497,0,CAN,Canada,,,,,,,,,,,2450.195555555555,5
0.33916849015317285,251170240,,,,6,1,19.009870370229084,Tug_Pilot,0.8119251132011414,Fixed_gear,0.0705436972057214,Pilot,0.9017085433006287,Set_gillnets,0.007338363691208845,7722,6398,5199.706527777778,2170,0,0,ISL,Iceland,8.0,1.0,2.0,2681,,,,,,,,
0.41615416154161544,251444740,,,,2,1,37.588138580322266,Tug_Pilot,0.810174971818924,Trawlers,7.980445317912199E-7,Pilot,0.9870659112930298,Trawlers,1.7741673206117525E-6,3455,2439,2971.2608333333337,1015,0,0,ISL,Iceland,8.0,1.0,3.0,630,1643.58,3,,,,,10.8175,1
0.47539975399754,251533440,,,,5,2,37.84152374267578,Tug_Pilot,0.8076835691928863,Purse_seines,0.10310212252382697,Pilot,0.8365172564983367,Purse_seines,0.09773213641021469,7153,3252,2325.4108333333334,1546,14,0,ISL,Iceland,8.0,1.0,2.0,2738,41.015,1,,,,,,
0.18142534237468422,416241700,,Fishing (long liner) http://www.marinetraffic.com/en/ais/details/ships/shipid:653166/mmsi:416241700/imo:0/vessel:SHIN_YANG,,6,3,90.5794906616211,Reefer,0.8068019052346548,Purse_seines,0.08508743054734147,Reefer,0.8053986380497614,Purse_seines,0.0781458377203954,21927,15042,17306.20875000002,2729,17826,0,TWN,Taiwan,75.5,1.0,11.0,2554,6827.6322222222225,47,,,,,,
0.10471502960268207,244770262,,,,8,2,19.523605346679688,Tug_Pilot,0.8041444532573223,Trawlers,0.10969616597867571,Tug,0.7998276278376579,Trawlers,0.12054549139429582,98300,14019,3627.115694444444,1468,5783,0,NLD,Netherlands,31.994155301976065,1.25,7.998894853173351,67947,,,Trawlers,,31.38,eu_fishing,1451.601111111111,3
0.3783366764388212,251348540,,,,7,2,34.75720569065639,Tug_Pilot,0.8005025897374642,Fixed_gear,0.07075972511717867,Pilot,0.8391512952678438,Purse_seines,0.06716698424549707,48937,6481,2361.66,2452,1,0,ISL,Iceland,9.0,1.0,3.0,19678,,,,,,,,
0.11913894773000515,367492890,,,,9,2,24.27483696407742,Passenger,0.7962854771564404,Trawlers,0.015228822394918259,Sailing,0.49919227119405857,Trawlers,0.0228015251032174,63183,34934,11815.642638888836,4162,59033,0,USA,United States,25.467306949473315,1.5,9.092840350035686,7468,,,,,,,,
0.34784394250513345,251842370,,,,4,2,33.90146017074585,Tug_Pilot,0.7942094951868057,Trawlers,0.01753605775621203,Pilot,0.9821940064430237,Trawlers,0.0034239909618051234,3369,2435,2087.029722222222,847,3,0,ISL,Iceland,8.0,1.0,2.0,1169,,,,,,,,
0.891020555355211,273815070,,,,5,2,29.236076736450194,Tug_Pilot,0.7919028997421265,Trawlers,0.1369394709414337,Tug,0.7980901062488556,Trawlers,0.1419905033246323,15799,13865,8168.9306944444415,12354,9859,0,RUS,Russia,56.0,1.0,9.0,2279,1110.341111111111,4,,,,,447.9633333333333,2
0.17152593714502082,258517000,,,,9,2,15.968689176771376,Cargo_Tanker,0.786552161237018,Pole_and_line,0.11135595859983975,Cargo,0.4834673837681799,Pole_and_line,0.11120127318756406,21179,7923,1491.5247222222217,1359,117,0,NOR,Norway,27.0,1.0,7.0,20186,,,,,,itu_fishing,,
0.1368813825608798,257631600,,,,5,2,21.927051734924316,Cargo_Tanker,0.7837465804070234,Trawlers,0.15142258594278246,Tanker,0.5840919893234968,Trawlers,0.15907497311127372,37162,5092,1838.2608333333333,697,652,0,NOR,Norway,12.0,1.0,6.0,26135,,,,,,itu_fishing,,
0.41529904552633384,367151830,,,,4,2,17.155434608459473,Tug_Pilot,0.7787395603954792,Fixed_gear,0.17835896491523973,Pilot,0.812221959233284,Pots_and_traps,0.1490936803032188,20427,14563,6255.88972222222,6048,3994,0,USA,United States,32.0,1.0,10.0,6019,255.1802777777778,3,,,,,395.79055555555556,7
0.48862897985705,251842740,,,,5,2,39.66486587524414,Tug_Pilot,0.778516662120819,Trawlers,0.022214434536431328,Pilot,0.8071119368076325,Trawlers,0.058660503825026925,9907,3078,2238.264861111111,1504,0,0,ISL,Iceland,9.0,1.0,3.0,1241,1248.8075000000003,8,,,,,,
0.2598892939111651,416505000,,Long liner http://www.marinetraffic.com/en/ais/details/ships/shipid:653610/mmsi:416505000/imo:0/vessel:HER_HUNG_12,,7,2,78.73724092756,Reefer,0.775798797873514,Squid,0.21571192193060337,Reefer,0.776820892734187,Squid,0.2121135489581109,41474,37035,8698.306111111126,9625,36565,0,TWN,Taiwan,71.80891719745223,1.5,10.977501540990342,3009,6333.1386111111115,56,,,,,971.0216666666666,6
0.41576710714064147,416312000,,Long liner  http://www.marinetraffic.com/es/ais/details/ships/shipid:653301/mmsi:416312000/imo:0/vessel:HER_HUNG_NO_16,,7,2,73.16425813947406,Reefer,0.7751175492469754,Squid,0.1941208864903144,Reefer,0.7726297885445612,Squid,0.1855971987409118,70496,64476,10878.350833333214,26807,63165,0,TWN,Taiwan,52.42279411764706,2.0,9.992647058823529,5625,4910.219444444445,57,,,,,4867.4175000000005,11
0.25163484174731887,251800540,,,,4,2,33.801185607910156,Tug_Pilot,0.7722603641450405,Purse_seines,1.3006798170067668E-5,Pilot,0.97442327439785,Purse_seines,6.518645807607193E-5,4386,3823,3072.4897222222226,962,0,0,ISL,Iceland,8.0,1.0,2.0,1448,,,,,,,,
0.2751161512714193,273847300,,,,6,2,81.27714029947917,Reefer,0.7711523771286011,Trawlers,1.8193237823046124E-4,Reefer,0.7655710702141126,Trawlers,1.5507877894075742E-4,39229,20017,10135.196527777754,5507,30048,0,RUS,Russia,53.63245823389022,1.5,9.95346062052506,5936,80.35416666666667,2,,,,,2421.1394444444445,2
0.3929759104550247,273370490,,,,2,1,72.39973068237305,Reefer,0.7674329578876495,Purse_seines,0.181099952198565,Reefer,0.7907019853591919,Purse_seines,0.15494316071271896,25169,12329,3160.0034722222117,4845,8914,0,RUS,Russia,62.0,1.0,11.0,5215,196.40333333333334,3,,,,itu_fishing,22442.468055555553,14
0.3102694828841952,251359340,other_fishing,Small Fishing? (Iceland),,4,2,30.6313214302063,Tug_Pilot,0.7641968578100204,Trawlers,0.1702342832220367,Pilot,0.759703409858048,Trawlers,0.21060604062687283,5378,2746,1989.2306944444442,852,0,0,ISL,Iceland,8.0,1.0,2.0,1737,64.50694444444444,2,,,,,,
0.3880942364324779,251505240,,,,6,2,35.80799992879232,Tug_Pilot,0.7602763585746288,Fixed_gear,0.15176841500222812,Pilot,0.8338446120421091,Set_longlines,0.11949998913907696,18830,4754,3729.3156944444445,1845,1,0,ISL,Iceland,8.0,1.0,3.6666666666666665,6358,546.7597222222223,7,,,,,,
0.5071360608943863,251472640,,,,3,1,24.211685180664062,Tug_Pilot,0.7591761350631714,Trawlers,6.382348658462433E-7,Pilot,0.9969839851061503,Trawlers,2.993004954987555E-7,3805,2102,2475.2848611111112,1066,0,0,ISL,Iceland,10.0,1.0,4.0,851,645.2286111111111,1,,,,,88.67055555555555,3
0.16883116883116883,431006305,,,,3,1,22.099755605061848,Passenger,0.758591373761495,Trawlers,8.994653586948212E-4,Pilot,0.6947035292784373,Trawlers,0.0015639358995637547,4317,4004,4194.545277777776,676,0,0,JPN,Japan,,,,,,,,,,itu_fishing,85.84972222222223,2
0.14813769751693,627141000,,,,2,1,33.59795379638672,Seismic_vessel,0.7580240070819855,Trawlers,0.23225067928433418,Seismic_vessel,0.7210055887699127,Trawlers,0.27102385833859444,4939,3544,8118.229166666669,525,0,0,GHA,Ghana,40.00402414486922,1.5,8.0,1789,2748.8594444444443,66,,,,,,
0.11608575178649555,368049000,,,,4,2,18.302857637405396,Passenger,0.7508948175236583,Pole_and_line,0.24016712732264978,Sailing,0.7382825878448784,Pole_and_line,0.24408773411778384,21458,6857,3401.816666666654,796,10780,0,USA,United States,30.0,1.0,8.0,10161,31.204444444444444,1,,,,,,
0.3418680129823296,251304640,,,,4,2,31.208980083465576,Tug_Pilot,0.7455636146478355,Fixed_gear,0.23765047667757955,Pilot,0.7691836748272181,Set_longlines,0.09925395624596689,9991,2773,2381.8009722222223,948,0,0,ISL,Iceland,8.0,1.0,3.0,3723,470.97222222222223,1,,,,,,
0.45681322107888994,251577340,,,,4,2,25.81493902206421,Tug_Pilot,0.7422817274928093,Fixed_gear,0.10482128368165355,Pilot,0.7046139910817146,Trawlers,0.12007267657639531,3870,3207,3653.8381944444445,1465,0,0,ISL,Iceland,8.0,1.0,2.0,1375,70.14694444444444,1,,,,,,
0.4003012048192771,251299540,,,,6,2,23.133631070454914,Tug_Pilot,0.7412312199788479,Fixed_gear,0.16735825935834706,Pilot,0.748255991221716,Set_longlines,0.13618662071322518,7510,6640,4990.845694444444,2658,0,0,ISL,Iceland,,,,,35.020833333333336,1,,,,,,
0.4020765860163841,251409110,,,,1,1,37.628116607666016,Tug_Pilot,0.7409403324127197,Trawlers,0.007589735556393862,Tug,0.7936820387840271,Trawlers,0.0062346081249415874,37069,10498,42660.795,4221,17623,0,ISL,Iceland,17.5,1.0,3.5,4130,,,,,,,389862.7925000005,1497
0.1439965844475926,367359170,,,,8,3,17.957954347133636,Passenger,0.7377752399206656,Fixed_gear,0.11649342826867737,Sailing,0.5188118602545728,Pots_and_traps,0.06652953580496757,107400,51529,10229.972916666637,7420,104499,0,USA,United States,15.0,1.0,20.0,7112,1935.1983333333333,2,,,,,301.1977777777778,1
0.3001378359751895,244750723,,,,2,1,25.816425323486328,Tug_Pilot,0.7327044308185577,Purse_seines,1.4168812049319968E-4,Pilot,0.9918249249458313,Trawlers,3.897364695149008E-5,83831,2902,1149.9534722222222,871,16017,0,NLD,Netherlands,13.969956648855733,1.3333333333333333,4.984978324427866,45003,76.19416666666666,2,,,,,117.67194444444445,1
0.3359375,503353000,,,,3,2,51.72227223714193,Tug_Pilot,0.7252221455176672,Trawlers,5.809066309098535E-4,Tug,0.717998594045639,Trawlers,4.873536878845878E-4,10377,2048,2928.0043055555566,688,0,0,AUS,Australia,34.0,1.0,8.000768196658344,5207,,,,,,,,
0.568271954674221,251189540,,,,5,1,20.791341972351074,Tug_Pilot,0.7235218226909638,Fixed_gear,0.0763575615361333,Pilot,0.3951952487230301,Trawlers,0.06700223874649965,4234,3530,3811.3801388888887,2006,1,0,ISL,Iceland,8.0,1.0,2.0,1357,791.4766666666667,2,,,,,,
0.16502220029600395,224102920,,,,4,2,27.045362949371338,Tug_Pilot,0.722539097070694,Trawlers,0.002668013985414497,Tug,0.7274409309029579,Trawlers,0.0028832285935891377,24507,4054,1129.3841666666663,669,48,0,ESP,Spain,26.0,1.0,6.0,13413,,,,,,,1386.736388888889,1
0.6292648108493933,251410340,,,,7,2,26.49937084742955,Tug_Pilot,0.7204370200634003,Trawlers,0.02304914867480485,Pilot,0.8714805373123714,Trawlers,0.028654198375339286,15867,14010,10173.434027777777,8816,0,0,ISL,Iceland,8.999167914794475,1.3333333333333333,3.99966716591779,5139,1322.1705555555557,9,,,,,,
0.33416387158600863,432288000,,,,9,3,76.49757597181532,Reefer,0.7195144748954286,Drifting_longlines,0.11107814454014431,Reefer,0.7406213151047673,Drifting_longlines,0.11192307105323114,60478,52175,13385.607222222228,17435,49728,0,JPN,Japan,58.0,1.0,9.0,14634,1214.4986111111111,5,,,,itu_fishing,,
0.16977389924633082,207827920,,,,5,2,10.249095916748047,Passenger,0.7182041058476898,Trawlers,0.19411908418342386,Sailing,0.6330433941970114,Trawlers,0.19821393526439124,13651,5042,4076.8462499999996,856,9,0,BGR,Bulgaria,12.0,1.0,4.0,4348,107.46333333333334,2,,,12.58,eu_fishing,0.15055555555555555,1
0.3234767542593127,367108640,,,,8,2,34.45627725124359,Passenger,0.7179745715111494,Trawlers,6.459604576960487E-4,Sailing,0.4869479658664204,Trawlers,0.0012223924620684556,43203,17315,7094.827777777761,5601,33584,0,USA,United States,26.0,1.0,8.0,5631,827.9891666666666,1,,,,,,
0.18309114927344783,440323890,,,,7,2,24.675384793962753,Tug_Pilot,0.7112043382866042,Purse_seines,0.1626036741446504,Pilot,0.6283592194584864,Purse_seines,0.1788379401666264,11175,7570,10196.833472222224,1386,1967,0,KOR,South Korea,13.0,1.0,4.0,4771,59.346944444444446,1,,,,,181.2925,3
0.12041810862349037,367116830,,,,7,2,21.028025354657853,Cargo_Tanker,0.7098058696304049,Pole_and_line,0.010678908355440544,Cargo,0.7003197244235447,Pole_and_line,0.026464400472429515,99673,14159,4543.972500000004,1705,92008,0,USA,United States,24.028006223605246,1.25,8.0,6418,,,,,,,,
0.5214931369266823,440076000,,,,6,3,66.35398165384929,Reefer,0.7077226360077423,Squid,0.18589239513072778,Reefer,0.7086559280617948,Squid,0.18381760808656603,30778,29870,11332.01041666664,15577,29416,0,KOR,South Korea,51.0,1.0,0.0,1942,1475.0302777777777,14,,,,,9777.085833333334,6
0.17662586201207642,367392530,,,,8,2,36.05276393890381,Passenger,0.7077084368502256,Trawlers,0.01384386199610077,Sailing,0.4799476891857921,Trawlers,0.029736445426522096,48540,30307,8816.357361111108,5353,36945,0,USA,United States,33.0,1.0,8.0,11393,32.81111111111111,1,,,,,2.7555555555555555,1
0.5249160857216628,251826940,,,,5,2,48.933570861816406,Tug_Pilot,0.7076833665370941,Purse_seines,0.005970317844185047,Pilot,0.45238861404359343,Purse_seines,0.010177103690512012,12661,3873,2029.3204166666667,2033,34,0,ISL,Iceland,10.333333333333334,1.0,3.9993011879804334,2972,529.8063888888889,2,,,,,,
0.26018002571795973,416004675,,,,1,1,34.201839447021484,Seismic_vessel,0.7009714841842651,Trawlers,0.1585778146982193,Seismic_vessel,0.6952573657035828,Trawlers,0.16228200495243073,6033,2333,10324.560972222222,607,0,0,TWN,Taiwan,,,,,6874.711666666666,115,,,,,,
0.17620706819313092,213847000,,,,5,2,29.930222702026366,Cargo_Tanker,0.6989692123606801,Trawlers,0.1627783991474189,Tanker,0.5452457942068577,Trawlers,0.16972713503862452,65090,4018,1359.279444444444,708,0,0,GEO,Georgia,25.0,1.0,9.0,20018,,,,,,,0.5233333333333333,2
0.5951134380453752,520050000,Drifting_longlines,Longliner (Tuna) https://www.wcpfc.int/node/16151,,2,1,36.023977279663086,Seismic_vessel,0.6983173489570618,Trawlers,0.09732310846447945,Seismic_vessel,0.6790944039821625,Trawlers,0.13005246222019196,2503,2292,3555.8909722222243,1364,0,0,FJI,Fiji,30.0,1.0,8.0,42,24.352777777777778,1,,,,,,
0.8403212471949923,367492340,,Trawler (see Marine Traffic pic) plus http://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3292128,,5,2,9.634332656860352,Seismic_vessel,0.6973055273294448,Trawlers,0.0743342293132109,Seismic_vessel,0.7014490395784378,Trawlers,0.07078085207226514,15855,8467,7141.112083333328,7115,895,0,USA,United States,26.0,1.0,6.002546738438387,7464,13619.380833333333,64,,,,,303.7925,1
0.13576735300360857,416018800,,,,7,3,80.62796075003487,Reefer,0.6971948287100531,Trawlers,0.13457710206755888,Reefer,0.6948891303098728,Trawlers,0.13455133765637584,24425,23555,15555.800277777762,3198,22965,0,TWN,Taiwan,65.0,1.0,10.0,2399,8746.494722222222,84,,,,,,
0.4089812794303434,701000768,,,,6,2,58.47451972961426,Reefer,0.6954260341299232,Squid,0.294878561487432,Reefer,0.7190294007693107,Squid,0.2645351105789094,49410,34828,15069.162777777734,14244,38788,0,ARG,Argentina,49.998216833095576,1.25,9.011412268188302,6280,57.79194444444445,2,,,,,114990.9938888889,83
0.1328976034858388,440152320,,,,4,2,25.81896686553955,Tug_Pilot,0.6939833238720894,Fixed_gear,0.21566081950095395,Pilot,0.6792078434955329,Set_gillnets,0.18448342666897588,4574,3672,5419.716666666667,488,254,0,KOR,South Korea,12.0,1.0,4.0,1785,,,,,,,279.9661111111111,5
0.3090786819098857,251460540,,,,7,2,33.69157927376883,Tug_Pilot,0.6930315026215145,Fixed_gear,0.17549278463619494,Pilot,0.4996480249932834,Set_gillnets,0.1052510099398205,17768,7435,4579.978055555554,2298,0,0,ISL,Iceland,8.0,1.0,2.0,9840,894.468611111111,15,,,,itu_fishing,796.7530555555555,3
0.5151663405088063,251796540,,,,1,1,39.59954071044922,Tug_Pilot,0.6869543790817261,Trawlers,0.15184247493743896,Pilot,0.5991124510765076,Trawlers,0.15966004133224487,2224,2044,2685.6233333333334,1053,0,0,ISL,Iceland,8.0,1.0,3.0,539,2996.9330555555553,31,,,,,,
0.35660119113675876,367656470,,,,3,2,52.4202766418457,Cargo_Tanker,0.6868793244163195,Trawlers,5.0488203351998585E-5,Cargo,0.4561718826492627,Trawlers,6.251302820222311E-5,48485,27033,2058.061249999986,9640,38668,0,USA,United States,26.018875502008033,3.0,7.019277108433735,4980,,,,,,itu_fishing,0.01888888888888889,2
0.12043096040716504,316007791,,,,2,1,19.76101303100586,Cargo_Tanker,0.6849183887243271,Trawlers,0.017706096853544295,Cargo,0.5524424016475677,Trawlers,0.02220465343725664,34486,15129,1725.7136111111115,1822,23341,0,CAN,Canada,,,,,,,,,,,93.68416666666667,2
0.2507801418439716,375608000,,,,3,1,16.67037804921468,Tug_Pilot,0.6829658051331838,Fixed_gear,0.07242145311708252,Tug,0.4708557327588399,Set_gillnets,0.04294971361135443,61070,7050,596.2894444444436,1768,44246,0,VCT,Saint Vincent and the Grenadines,22.0,1.0,8.0,15038,,,,,,,2.5908333333333333,2
0.12199850857568978,367119930,,,,4,2,28.41313123703003,Passenger,0.6826725406572223,Trawlers,1.929365442663311E-4,Cargo,0.35449349135160446,Trawlers,3.659798758235411E-4,21503,6705,4469.690972222219,818,16480,0,USA,United States,,,,,,,,,,,,
0.15689143430458594,725000879,,,,9,2,2.990497774548001,Cargo_Tanker,0.6824697450631194,Trawlers,1.1416437867716054E-5,Cargo,0.5547128783331977,Trawlers,1.1923196995623621E-5,189401,95684,14359.40124999981,15012,174827,0,CHL,Chile,63.99841017488076,1.25,12.0,22420,38.960277777777776,1,,,,,1308.5177777777778,3
0.10182143923559271,338898000,,,,3,2,40.839762369791664,Passenger,0.6794572373231252,Trawlers,0.020308234074316072,Sailing,0.5763938818126917,Trawlers,0.021682944669635162,8717,3349,1765.7525000000007,341,7679,0,USA,United States,26.0,1.0,7.0,1031,,,,,,,,
0.5561850802644004,201506250,,,,2,1,22.274147033691406,Tug_Pilot,0.6786701083183289,Trawlers,0.14484183875924828,Tug,0.6742793470621109,Trawlers,0.15231674317357147,5095,2118,739.2277777777779,1178,0,0,ALB,Albania,12.0,1.0,4.0,5108,,,,,,,,
0.11131034482758621,366971260,,,,1,1,48.16171646118164,Cargo_Tanker,0.6784753203392029,Trawlers,1.8329446902498603E-5,Tanker,0.5708755254745483,Trawlers,1.861797136371024E-5,16225,7250,1773.4469444444464,807,16224,0,USA,United States,25.0,1.0,8.0,29,,,,,,,,
0.2748190758953424,258526810,,,,7,2,23.158246176583425,Tug_Pilot,0.6783759635207909,Fixed_gear,0.10324698210823564,Tug,0.3599580698646605,Set_gillnets,0.0707803382509675,45707,5389,2758.230833333334,1481,890,0,NOR,Norway,10.788770270711598,5.5,4.0053260957081385,19627,1411.9741666666666,12,,,,itu_fishing,74.69611111111111,3
0.14906029757243539,367139360,,,,6,3,21.737931569417317,Passenger,0.6744120040287575,Pole_and_line,0.10578680850413018,Sailing,0.44595150859095156,Pole_and_line,0.11161579236431862,48455,25540,6652.565277777763,3807,42102,0,USA,United States,,,,,,,,,,,,
0.49377415199656505,251363240,,,,1,1,36.93584442138672,Tug_Pilot,0.6713634133338928,Trawlers,0.10922463983297348,Pilot,0.9533829689025879,Trawlers,0.015204396098852158,3079,2329,2799.035972222222,1150,0,0,ISL,Iceland,7.0,1.0,2.6926406926406927,801,3246.253333333333,28,,,,,,
0.19663648124191463,367098480,,,,2,2,26.715209007263184,Passenger,0.6696048974990845,Purse_seines,0.01782966727529356,Sailing,0.48530519381165504,Purse_seines,0.030036055322852917,16249,3865,1995.6263888888898,760,0,0,USA,United States,24.0,1.0,8.0,9058,116.65583333333333,1,,,,,,
0.371665827881228,251808740,,,,5,2,29.211613845825195,Tug_Pilot,0.6686928063631058,Fixed_gear,0.21013387400028022,Pilot,0.7838384866714477,Purse_seines,0.06204265011334087,5608,3974,2745.0181944444444,1477,16,0,ISL,Iceland,9.0,1.0,3.0,2099,,,,,,,,
0.10030227523385482,368251000,,,,9,2,39.21102333068848,Passenger,0.6676610955554578,Trawlers,1.478496860206254E-4,Tanker,0.6984076152245203,Trawlers,8.46990677833522E-4,84237,48962,12583.115138888805,4911,60531,0,USA,United States,90.0,1.0,20.0,7490,178.80194444444444,2,,,,,13.948888888888888,3
0.34006899950714636,503001080,,,,6,2,30.09933376312256,Seismic_vessel,0.6667277363594621,Trawlers,0.30671458344234753,Seismic_vessel,0.6705330366579195,Trawlers,0.30407612907492876,15656,4058,10223.728055555555,1380,1950,0,AUS,Australia,27.461083868650757,2.0,8.09226663771112,5662,7311.890833333331,134,,,,,,
0.2029934518241347,367533740,,,,3,2,46.14871342976888,Passenger,0.6662120978192737,Purse_seines,9.084537389014713E-7,Sailing,0.5132447501489241,Purse_seines,1.673748395087197E-4,4516,2138,1562.9252777777774,434,305,0,USA,United States,22.0,1.0,6.0,1295,570.4736111111112,1,,,,,,
0.12680384820951363,367580950,,,,3,2,18.32803948720296,Passenger,0.6650662620862325,Purse_seines,0.002968141440457354,Cargo,0.5321145753065745,Purse_seines,0.009741177411342505,15888,7484,2435.914722222224,949,13720,0,USA,United States,25.0,1.0,7.0,2209,,,,,,,,
0.4978959771082309,273299100,,,,3,2,38.95828755696615,Tug_Pilot,0.6649726016194487,Trawlers,9.871449850133256E-8,Tug,0.6651938013346049,Trawlers,1.536451878318227E-7,54932,5941,3477.9372222222214,2958,6790,0,RUS,Russia,55.0,1.0,10.0,39411,,,,,,,6486.258611111111,6
0.2689328743545611,273435020,,,,2,1,83.94393920898438,Reefer,0.6642829179763794,Trawlers,4.571010485960869E-4,Reefer,0.6662936806678772,Trawlers,4.059830571350176E-4,15138,6972,6925.57805555555,1875,9999,0,RUS,Russia,61.0,1.0,12.0,9009,412.89111111111106,9,Trawlers,,,itu_fishing;kristina_fishing,3.6725,1
0.7024443534070736,248000771,,,,1,1,22.62578582763672,Tug_Pilot,0.6631017923355103,Trawlers,0.30184081196784973,Tug,0.7598164677619934,Trawlers,0.214070126414299,9669,7323,1426.1083333333313,5144,0,0,MLT,Malta,,,,,171.44055555555553,2,,,,itu_fishing,,
0.17488159971934747,235003285,,,,4,2,20.396516799926758,Tug_Pilot,0.6630205868277699,Fixed_gear,0.2211945982535326,Pilot,0.7391675426624715,Set_longlines,0.09344356088195127,7051,5701,3130.1849999999995,997,167,0,GBR,United Kingdom,11.054054054054054,1.3333333333333333,3.837837837837838,2173,,,,,,,,
0.40437443041270665,251564240,,,,7,3,31.575100217546737,Tug_Pilot,0.6629253977111408,Trawlers,0.1467292867410741,Pilot,0.5964753192716411,Trawlers,0.15168324902216973,33192,7681,4747.591805555556,3106,5,0,ISL,Iceland,8.0,1.0,4.0,10385,206.23833333333334,4,,,,itu_fishing,,
